Dealer Name,Address,City,State,Contact,Email
Shree Automotive (P) Ltd.,"7661 NH-6, Junglpur, PO: Argora, Junglepur, Dist.Howrah, Pin-711302, WEST BENGAL 711032",Howrah,West Bengal,98308 99083,shreeworkshop@gmail.com
Satyam Solutions Ltd.,30577 NH 3  M-7  Laxmipuram  Near Parking No.2  Transport Nagar 474010,Gwalior,Madhya Pradesh,9425118512,sharadgarg1980@gmail.com
Sandeep Motors Pvt. Ltd.,30945 NH8  F-228  Ajmeru Industrial Area  Palara 311001,Bhilwara,Rajasthan,"9414165871, 9587007720",gmservice@sandeepmotors.com; smplpalra@gmail.com; ajmer@sandeepmotors.com
Sandeep Motors Pvt. Ltd.,8228  NH79 Jaipur Highway Road 305601,Ajmer,Rajasthan,9413314436,smpl123n@rediffmail.com
Sandeep Motors Pvt. Ltd.,"7685 NH79 Chittor Road,Village - Putholi Chanderiya 312021",Chittorgarh,Rajasthan,94133 14416/9414014493,"chittor@sandeepmotors.com, wmchittor@sandeepmotors.com"
Shivashish Motors India Pvt. Ltd.,"35170 NH 58, Khasra No.89/3,Village-Mukarrabpur Palheda, Modipuram, Roorkee Raod 250 110",Meerut,Uttar Pradesh,9319408666,alservice.mrt@shivashishmotors.com
Shivang Automobiles,"37517 NH-30,Dhanupra, Ara Bhojpur-802301",Bhojpur,Bihar,9955080500,shivang.leyland@gmail.com
Satyam Solutions Ltd.,"39273 247/1 opposite sharda solvent ltd., shivpuri guna road gram baskhedi NH 3 Shivpuri 473551",Shivpuri,Madhya Pradesh,9425118512,sharadgarg1980@gmail.com
Shree Ganesh Automobiles,30621 NH 5  Patra  Sergarh 756 060,Baleswar,Odisha,"94370 75538,  9040053156,    9437009303","info@teamsga.com, santosh.panda@teamsga.com,  sudhasindhu.pada@teamsga.com"
Shree Automotive (P) Ltd.,"31786 Banskopa, N.H.-2, Bardhaman, Durgapur, WEST BENGAL, Pin-713212",Bardhaman,West Bengal,99035 57899,"shree.durgapur@shreeautomotive.com,  nb.bagchi@shreeautomotive.com"
T.R. Enterprises,33671 Village Sheola Nauni Brahmpukar Road NH 88 174001,Bilaspur (HP),Himachal Pradesh,9459500318,trebilaspur@gmail.com
Suvidha Movers Pvt. Ltd.,8423 NH27 Dandi Bazar  Rewa Road Opp Bansal Farm House  Dabhaawan 211008,Allahabad,Uttar Pradesh,8795840838,alwsalld@suvidhamovers.com
T.R. Enterprises,8453 Naloian Chowk Dasuva Road 146001,Hoshiarpur,Punjab,94643 26584(GM)/94170 58184/ 9478869684 (WM),trehsp@rediffmail.com
Sona Wheels P Ltd,7844 3rd Mile NH 31C Sevoke Roa 734008,Darjiling,West Bengal,95632 07232,vdhanotia@yahoo.com
Shree Jagannath Motors,7549 NH23 Nirmal Market Complex  Power House Road  769 001,Sundergarh,Odisha,9437043799,shreejaganathmotors8@yahoo.co.in
Supreme Automobiles,"8306 NH 21, P.O.Dudar Tehsil Sadar-Mandi Kullu Road  Brindabanj 175001",Mandi,Himachal Pradesh,94180 63292,"supremeashokleyland@gmail.com, mandiservice2009@gmail.com"
Sunrise Automobiles Pvt Ltd,"39261 Sunrise house, Near Ramosana circle, Mehsana Palanpur highway 384002",Mahesana,Gujarat,02762-245155,sunriseauto96@gmail.com
Sumer Sons Autotech Pvt. Ltd.,"27775 KHASRA NO.164, NH 2, OLD FIROZABAD ROAD PHEERA KHAR, SHAHDRA  282006",Agra,Uttar Pradesh,92580 25701,sanjeevjain@sumersons.com
Sumer Sons Autotech Pvt. Ltd.,"37865 NH-2, Near  Manikpur Chauraha, Kanpur Highway  206001",Etawah,Uttar Pradesh,9258025701,sumersons@yahoo.co.in
TVS & Sons Pvt. Ltd.,3639 (ICV Sales Office)No.37/2B  Bangalore to Hosur Road Near Gauveri school 560068,Bangalore,Karnataka,9591211707,alservice.dbkallur@tvs.in
Triveni Autotech Pvt. Ltd.,"41113 Plot No. 1015, 1016,AT- Jharbelda,PS- Sadar, NH-6,Keonjhar 758002",Kendujhar,Odisha,9433042460,salilbasuroy@gmail.com
TVS & Sons Pvt. Ltd.,7905 Survey No 100 NH4 Sri Ranganatha Mills Compound  Bypass Road  Opp  AMPC Yard 577 501,Chitradurga,Karnataka,8861179407,"alservice.chitradurga@tvs,in"
TVS & Sons Pvt. Ltd.,7196 Plot No 21D  Survey No 78 KIADB Ind.Estate  Jadikatte Village  Nibige Post 577222,Shimoga,Karnataka,9740035707,alservice.shimoga@tvs.in
TVS & Sons Pvt. Ltd.,3643 52/A  II STAGE  INDUSTRIAL SUBURB MYSORE SOUTH 570008,Mysore,Karnataka,8105166377,alservice.mysore@tvs.in
TVS & Sons Pvt. Ltd.,3645 National Highway 682017,Ernakulam,Kerala,"0484-2671399, 7510610091, 8111887679, 8111889492",Roymon.Joseph@tvs.in; vineeth.vettath@tvs.in; suresh.ayyappan@tvs.in; crmalservice.alangad@tvs.in
TVS & Sons Pvt. Ltd.,"7162 Branch Office XII/646,National Highway, Near Chungam, Feroke, 637631",Kozhikode,Kerala,"8111889361,9446000256, 8111887675",sanju.thankappan@tvs.in
TVS & Sons Pvt. Ltd.,"37520 Survey no 32, yarandi village, Mudbi cross 585327",Bidar,Karnataka,7022264390 / 7022264394,alservice.basavakalyan@tvs.in
TVS & Sons Pvt. Ltd.,7460 MANJERI ROAD  BLOCK NO XI/26and27 VALLUVAMBARAM 673651,Malappuram,Kerala,8111887696,alservice.malappuram@tvs.in
TVS & Sons Pvt. Ltd.,"3642 NH-48, Bangalore Road, Kannur Post,  Mangalore Mangalore Karnataka 575007",Dakshina Kannada,Karnataka,7022025286,alservice.mangalore@tvs.in
TVS & Sons Pvt. Ltd.,7605 NH13 Indi Road Cross 586101,Bijapur(KAR),Karnataka,7022564999,aslervice.bijapur@tvs.in
TVS & Sons Pvt. Ltd.,7983 NH17 Near Vardharaja Hotel Shirkvli village 581314,Uttara Kannada,Karnataka,7760501411,alservice.ankola@tvs.in
TVS & Sons Pvt. Ltd.,7984 Thanniruhalla Chikkamandiganahalli NH48 BM Road 573201,Hassan,Karnataka,7022627999,alservice.hassan@tvs.in
TVS & Sons Pvt. Ltd.,"36504 No.14,Lingapura village,Kasaba Hobli,Tumkur 572107",Tumkur,Karnataka,7022421999,alservice.tumkur@tvs.in
TVS & Sons Pvt. Ltd.,8469 NH 17  N.B.Compound  Near Air Station  Brahmavar  576 213,Udupi,Karnataka,7022375666,alservice.udupi@tvs.in
TVS & Sons Pvt. Ltd.,8428 Plot No.24B KIADB NH4 Tamaka Industrial Area 563101,Kolar,Karnataka,9844068544,alservice.kolar@tvs.in
TVS & Sons Pvt. Ltd.,7834 Survey No 119 Opp TV Station Humnabad Road Kanpoor Village 585104,Gulbarga,Karnataka,9900261634,alservice.gulbarga@tvs.in
TVS & Sons Pvt. Ltd.,alworkshop.vellore@tvs.in; alwm.vellore@tvs.in,Vellore,Tamil Nadu,"9940178158, 9894903255","3658 Bangalore Road, Konavattam 632013"
TVS & Sons Pvt. Ltd.,8318 147/5B2 147/6A-6C Cuddalore Chittor Road 606604,Tiruvannamalai,Tamil Nadu,8056775539,alservice.tiruvannamalai@tvs.in
TVS & Sons Pvt. Ltd.,8318 147/5B2 147/6A-6C Cuddalore Chittor Road 606604,Tiruvannamalai,Tamil Nadu,8056775539,alservice.tiruvannamalai@tvs.in
TVS & Sons Pvt. Ltd.,31558 Opp Rakesh  Chhabra  Madhuban Plaza 451666,Barwani,Madhya Pradesh,7024121323,"murugan.ramaiyan@tvs.in, ashutosh.thakur@tvs.in"
TVS & Sons Pvt. Ltd.,33710 Survey No.87/1  87/3  Village Surasa   Tehsil Ghatla 456001,Ujjain,Madhya Pradesh,9589012195,"murugan.ramaiyan@tvs.in, jitendra.kumar@tvs.in"
TVS & Sons Pvt. Ltd.,"7195 29A,30/1,30/2B BYE PASS ROAD,POONAMALLEE 600056",Kanchipuram,Tamil Nadu,"9940104822, 9952064490",reception.poonamallee@tvs.in; manivannan.jayaraman@tvs.in
TVS & Sons Pvt. Ltd.,"8181 Ecomet Workshop 29A/ 30/1 20/2B By Pass road , Poonamallee 600056",Kanchipuram,Tamil Nadu,"9940123266, 9003030911",alservice.icvworkshop@tvs.in
TVS & Sons Pvt. Ltd.,7403 8/337  Kilikolloor(PO) NH208 Musaliar Complex 2nd Milestone  Kollam Sengokattai Road 691004,Kollam,Kerala,"8111889351, 8111887710","shibu.sudhakaran@tvs.in, alservice.kollam@tvs.in"
TVS & Sons Pvt. Ltd.,7452 Kinnassery PO NH47 Near Yakkara Bridge Kadunthuruthy 678707,Palakkad,Kerala,"8111887669, 8111887612",arunkumar.ir@tvs.in
TVS & Sons Pvt. Ltd.,3952 EP4 Thottada PO NH17 National Highway 104A 670007,Kannur,Kerala,"9061050867, 8111887727",vipin.raj@tvs.in
TVS & Sons Pvt. Ltd.,"39467 Anangoor, Kasaragod 671121",Kasargod,Kerala,9840803822,vigneshkumar.m@tvs.in
TVS & Sons Pvt. Ltd.,7257 29 Lasudia Mori Dewas Naka Agra Bombay Road 452010,Indore,Madhya Pradesh,"7389912637, 9589010869",alservicepdi.indore@tvs.in
TVS & Sons Pvt. Ltd.,7319 13 Govardhan Colony Jaora Road Behind Sharma Fabrication 457001,Ratlam,Madhya Pradesh,9589007493,"murugan.ramaiyan@tvs.in, Manojkumar.Pandey@tvs.in"
TVS & Sons Pvt. Ltd.,28447 Village Sameli Chaudhey Behind ITC Warehouse Four Line ByePass Road 458441,Neemuch,Madhya Pradesh,9589012876,"murugan.ramaiyan@tvs.in, vijay.gupta@tvs.in"
Automotive Manufactures Pvt. Ltd.,"Survey No.56/1,Chintal Kunta, Mansoorabad village, Saroornagar--",Ranga Reddy,Telangana,9849522030,koti.sec@automotiveml.com
T V Sundram Iyengar and Sons Limited,(ICV Sales Office)295  TRICHY ROAD  RADHA RANI THEATRE SINGANALLUR  COIMBATORE641005,Coimbatore,Tamil Nadu,9944464014,ecometsales.coimbatore@tvs.in
T V Sundram Iyengar and Sons Limited,(ICV Sales office)near AMW Showroom Madathur Sipcot Rd628008,Tuticorin,Tamil Nadu,9894353632,ecometsales.tuticorin@tvs.in
TVS & Sons Pvt. Ltd.,8296 Elanthoor East PO Variyapuram 689643,Pathanamthitta,Kerala,"8111990175, 8111889634",alservice.pattamanitta@tvs.in; vishnu.surendran@tvs.in
Automotive Manufactures Pvt. Ltd.,"NH7,  Near Jadcherla flyover,(Next to JCB Outlet)509301",Mahabub Nagar,Telangana,8008399442/8790800000,showroom.boss@automotiveml.com
TVS & Sons Pvt. Ltd.,7408 NH47 By Pass Road Ollukara Mannuthy 680655,Thrissur,Kerala,"8111887747, 8111889449",ajayakumar.av@tvs.in
T V Sundram Iyengar and Sons Limited,"ICV Sales OfficeNH 47FPV116/NearMosquePillamukk,EramalloorPO688 537",Alappuzha,Kerala,9446306277,arun.varghese@tvs.in
T V Sundram Iyengar and Sons Limited,(ICV Sales Office) CHW 15/310 A2 TVS Building Melechovva670006,Kannur,Kerala,04972727126/9447178904,c.rajasekar.tvscnr@tvssons.com
TVS & Sons Pvt. Ltd.,3652 Kaimanam Post Neeramankara 695040,Thiruvananthapuram,Kerala,"8111887695, 8111887741","Sreekumar.gk@tvs.in, alservice.trivandrum@tvs.in"
T V Sundram Iyengar and Sons Limited,(ICV Sales Office)No.10  Maaposisalai (Old Bye Pass Road)--,Vellore,Tamil Nadu,--,--
T V Sundram Iyengar and Sons Limited,(ICV Sales Office)NO.5  SAKTHI NAGAR  KARUMANDABAM TRICHY DINDIGUL MAIN ROAD620001,Tiruchirappalli,Tamil Nadu,9894640589,ecometsales.trichy@tvs.in
T V Sundram Iyengar and Sons Limited,(ICV Sales Office)No.37/2B  Bangalore to Hosur Road Near Gauveri school560068,Bangalore,Karnataka,9980818944,dasaraju.tvsblr@tvs.in
T V Sundram Iyengar and Sons Limited,(ICV Sales Office)Opposite International Airport Entry  NH Bye Pass Chackai695011,Thiruvananthapuram,Kerala,8111887642,pradeepkumar.sasidharan@tvs.in
Gulf Ashley Motors Ltd,NH 37 (AT Road)785001,Jorhat,Assam,9864081583,Arvind.Shukla@ashokleyland.com
T V Sundram Iyengar and Sons Limited,"(ICV Sales Office) No 70,Second Stage, Industrial Suburb,Yeswanthpur560022",Bangalore,Karnataka,8065475171,siva.subramanian@tvs.in
Automotive Manufactures Pvt. Ltd.,"Dupadu,Chapi Revula518675",Kurnool,Andhra Pradesh,08518287667-8 / 9949159992-9849122230 / 9701522344-8106977788-9701064690,wm.dpd-knl@automotiveml.com
Agarwal Autozone,"NH 87, Village Tularampur, Bareilly Road, near mahalachmi road,263139",Nainital,Uttarakhand,9917620003-9917620004 / 9917620002,saurabh@ucagarwalgroup.com
T V Sundram Iyengar and Sons Limited,"K V Jetty Jn.Thamallackal PO , Karuvatta , Haripad690548",Alappuzha,Kerala,8111887575 / 9656602277,predeesh.kumar@tvs.in
T V Sundram Iyengar and Sons Limited,"Siva Roller Flour Mill,NH-47,Salem Main Road, Gangalapuram, 1/467,Nallampalli(po)636701",Dharmapuri,Tamil Nadu,9500460606-9003261756 // 8220048958-9677762104,Alservice.dharmapuri@tvs.in
JRD Trucks,"41601 Udairamsar Jodhpur Road, NH-89 ,334002",Bikaner,Rajasthan,9413388829,jrdtrucks@gmail.com
Power Diesel,"41112 C/o. Rao MS Market and Parking,Salempur Mehdood ,SIDCUL Bypass Road,Bahadrabad Ã¢ÂÂ,249402",Haridwar,Uttarakhand,8958999925,ktpowerdiesel@gmail.com
Duggal Automobile Pvt. Ltd.,"Near A- B Road Toll Barrier (NH3) , Near IITS college473001",Guna,Madhya Pradesh,8458802639/9826729893/ 8458800185 / 8458800201,Serviceguna1@gmail.com
TVS & Sons Pvt. Ltd.,3647 211 NH7 South Veli Street 625001,Madurai,Tamil Nadu,"9,97,77,62,14,29,84,08,00,000","micalservice.madurai@tvs.in, Sekar.Viswanathan@tvs.in"
TVS & Sons Pvt. Ltd.,"30209 SH 48 No.387/1A, Vandalur-Walaja High road, Kilpadappai, Kundrathur town panchayath, Sriperumpudhur Taluk 601301",Kanchipuram,Tamil Nadu,9940047506,"alservice.padappai@tvs.in, alworksmanager.padappai@tvs.in"
TVS & Sons Pvt. Ltd.,22499SH 45  262/1  Krishnapuram Village  Kilambi  Vellore Main Road  Kanchipuram Guduvanchery Kanchipuram Tamil Nadu 631 551,Kanchipuram,Tamil Nadu,8754466777,"alwarranty.kanchipuram@tvs.in, jaiganesh.sundarapandian@tvs.in"
TVS & Sons Pvt. Ltd.,"8435 No.52, Madhavaram Redhills High Road, Vadaperumbakkam, Chennai, Madhavaram 600060",Tiruvallur,Tamil Nadu,8056052223,"aldwm.madhavaram@tvs.in, alworksmanager.madhavaram@tvs.in"
Future Trucks,"41872 C 24-B, Panki Site 1",Kanpur Nagar,Uttar Pradesh,"208022 0512-2216266,2216157",futuretrucksknp@gmail.com
Pooja Marketing,"Takarwada cross road, At. Jagana, Palanpur Banaskantha--",Banaskantha,Gujarat,9662100044,poojamarketing.ashokleyland@gmail.com
GRD Trucks Pvt. Ltd.,"33935 Plot No. 1152-1153, Transport Nagar, SectDealer",Palwal,Haryana,9643105580 - 9311136524,service.faridabad@grdtrucks.com;wm.faridabad@grdtrucks.com
Dhruv Motors Pvt. Ltd.,"41603 AT-Ichhapore,NH.No.6,Near Railway Crossing,Opp.A.K.Patel Camp,Hazira Road,394510",Surat,Gujarat,"0261-2796444,2797444",Chetan.patel1186@gmail.com
TVS & Sons Pvt. Ltd.,8482 NH 47B  Vishuvasapuram PO  Tirunelveli Main Road  Thovalai  Nagercoil  629302,Kanyakumari,Tamil Nadu,"9677762145, 9944419898","Sridhar.Subburam@tvs.in, seeni.shunmugam@tvs.in"
TVS & Sons Pvt. Ltd.,3650 176D/E NH7 Thiruvananthapuram Road  Vannarapettai 627003,Tirunelveli,Tamil Nadu,9677762177,"kanagaraj.v@tvs.in, remi.jeyapaul@tvs.in, alservice.tirunelveli@tvs.in"
TVS & Sons Pvt. Ltd.,3648 NH210 Thirumayam Road 622001,Pudukkottai,Tamil Nadu,"9677762149, 9944494195","micalservice.pudukottai@tvs.in, Lalit.Ashok@tvs.in"
TVS & Sons Pvt. Ltd.,8521 NH 67 SF 298/1 KovaiRoadPavithramPOAravakkurichiTaluKarur 639002,Karur,Tamil Nadu,04324-286299,"ramesh.duraisamy@tvs.in, ravichandran.solaimalai@tvs.in, Gurunathan.Sundaresan@tvs.in, accounts.karur@tvs.in, alservikarur.alservice@tvs.in"
TVS & Sons Pvt. Ltd.,"3653 No.83 , Kadalur main road, Mudaliyar pettai, Mudaliyar pettai 605004",Pondicherry,Pondicherry,0413-2359635,"venkatagiri.ramasamy@tvs.in, ravi.ram@tvs.in, Vineshkumar.Prabhakar@tvs.in"
TVS & Sons Pvt. Ltd.,7310 Vallipuram PO NH7 Karur Salem Highway  637003,Namakkal,Tamil Nadu,04286-285949,"jaikumar.anguchamy@tvs.in , ravichandran.solaimalai@tvs.in, Gurunathan.Sundaresan@tvs.in, alservicecrm.namakkal@tvs.inl, frontoffice.namakkal@tvs.in,  alwarranty.namakkal@tvs.in"
TVS & Sons Pvt. Ltd.,"7369 101 NH45 Trichy Mani Road, Salamedu 605602",Villupuram,Tamil Nadu,"04146-259334, 164","alworksmanager.villupuram@tvs.in, ravi.ram@tvs.in, Vineshkumar.Prabhakar@tvs.in, p.nachimuthu@tvs.in, saravanan.gk@tvs.in"
TVS & Sons Pvt. Ltd.,"3644 Avinashi Road, Arasur post Nilambur"" Mettupalayam Coimbatore Tamil Nadu 641047",Coimbatore,Tamil Nadu,"9944437288, 9994655399","jayakumar.selvaraj@tvs.in, Thangamani.Subramanian@tvs.in"
TVS & Sons Pvt. Ltd.,8335 241/4A NH49 Madurai Rameswaram Main Road  Manjur Panchayat 623707,Ramanathapuram,Tamil Nadu,"9944450043, 9840820913","alservice.paramakudi@tvs.in, Sekar.Viswanathan@tvs.in"
TVS & Sons Pvt. Ltd.,"25857 Kappalur Industrial Estate,NH 7,Uchapatty Village 625008",Madurai,Tamil Nadu,"9,89,49,04,87,99,84,08,00,000","micalsbu.kappalur@tvs.in, Sekar.Viswanathan@tvs.in"
TVS & Sons Pvt. Ltd.,3651 1 NH45 New Madras Highway Subramaniapuram 620020,Tiruchirappalli,Tamil Nadu,"9894668714, 9842316644","ecometservice.trichy@tvs.in, Venkatesan.Subramaniyan@tvs.in"
TVS & Sons Pvt. Ltd.,8338 Plot no 62 NH7 SIDCO Industrial Estate Krishnagiri Tamil Nadu 635001,Krishnagiri,Tamil Nadu,"9677717759, 8056279447","micalsbu.krishnagiri@tvs.in, alsales.krishnagiri@tvs.in"
TVS & Sons Pvt. Ltd.,3649 PO No 919 No 4 NH7 Omalur Main Road 636009,Salem,Tamil Nadu,"9944433647, 9944424048","Sivakumar.Muthirulan@tvs.in, Chandrasekar.Shanker@tvs.in"
TVS & Sons Pvt. Ltd.,"33033 3/542,East Garden, Panapalayam, Trichy Road, Palladam 641605",Erode,Tamil Nadu,"9003918525, 9777134185","mahadevan.ramani@tvs.in, Mohan.Jagadeesan@tvs.in"
TVS & Sons Pvt. Ltd.,8245 NH47 Salem Main Road 637301,Namakkal,Tamil Nadu,"9894754006, 9840749628","tamizhvel.krishnan@tvs.in, srinivasan.ramamoorthy@tvs.in"
TVS & Sons Pvt. Ltd.,8236 No 2/212A Elambalur Post NH45 Chennai National Highways Indira Nagar 621212,Perambalur,Tamil Nadu,"9677762171, 9840261570","Velmurugan.P@tvs.in,alsales.perambalur@tvs.in"
TVS & Sons Pvt. Ltd.,8160 Alagapuri Post NH45 Theni Periyakulam Main Road 625531,Theni,Tamil Nadu,"8754027150, 9840820913","micalsbu.krishnagiri@tvs.in, Sekar.Viswanathan@tvs.in"
TVS & Sons Pvt. Ltd.,"7877 Branch Office 2/14B, II &amp; III, Madurai Bye Pass Road,Madathur-PO. 628008",Tuticorin,Tamil Nadu,9677762143,"micalservice.tuticorin@tvs.in, alservice.tuticorin@tvs.in"
Gulf Ashley Motor Ltd,"41459 Sang: Jaklipara Mouza:Howly, PS: Barpeta Mahkuma:SaibariNH-31, Barpeta Road, Baksha(BTC),781315",Barpeta,Assam,8811048944,arindambaishya@gamltrucks.com
Yashodha Motors Pvt. Ltd.,"42389 C-149, Phase â  VII,Industrial Area,Sas Nagar,160055",Rupnagar,Punjab,9217029080 - 8872430964,service.ymmohali@gmail.com;WM.ALMOHALI@YASHODHA.IN;gm.alservice@yashodha.in
Ahuja Automobiles Pvt.Ltd,"43787 Opp Wallfort City,Ring Road No.1,Bhatagaon,NH-6,492013",Raipur,Chattisgarh,9826023558,bb@ahujaautomobiles.com ;  bhilai@ahujaautomobiles.com
Jai Ambay Automobiles,"39455 V.P.O. Rait, NH-20, 42 Miles Rait, Rait,176208",Kangra,Himachal Pradesh,8894484590,Rajdeep18464@gmail.com
Sumer Sons Autotech Pvt. Ltd.,"31460 38 Agra Milestone,NH 2,Village,Post Barari,281005",Mathura,Uttar Pradesh,9219429006 / 9258025757 / 0562-4026446 / 9258025740,sumersonsautotech_mt@yahoo.in;sumersons.service@yahoo.in
Vardhman Automotive,7846 NH6 GREAT EASTERN ROAD 490092,Durg,Chhattisgarh,98265 40999 / 99071 14110,vardhmanleyland@gmail.com
TVS & Sons Pvt. Ltd.,"41333 Near JR Fuels(IOC Petrol Pump),10th KM Opp to TVS Petrol Pump,Hosur-Krishnagiri road, Perandapally Village, NH-7   635109",Krishnagiri,Tamil Nadu,8939755777,Siva.an@tvs.in
TVS & Sons Pvt. Ltd.,"34998 Siva Roller Flour Mill,NH-47,Salem Main Road, Gangalapuram, 1/467,Nallampalli(po) 636701",Dharmapuri,Tamil Nadu,"9500460606, 9840264078","alservice.dharmapuri@tvs.in, srinivasan.ramamoorthy@tvs.in"
Visha Automotive Sales & Services Pvt. Ltd.,23732 NH 6  VIDC  Akola 444 001,Akola,Maharashtra,98509 66181,dipen@vishaautomotive.com
Power Diesel 1,"45480 Plot No. 581, Lakshman Jhula Road,Near Hemkhund Sahib Gurudwara,24920",Dehradun,Uttarakhand,8958999925,pdservicehrd@gmail.com
Pal Sales & Service Pvt. Ltd.,"39193 National Highway 1-A, Bye-Pass Road, Sunjwan Tehsil, Behind Fair Deal Motors,180011",Jammu,Jammu & Kashmir,9811042580,nishantluthra@luthragroup.net
Imperial Agro Pvt. Ltd,"45055 NH-30, Neura, Didarganj,800008",Patna,Bihar,7544002314 - 7544002322,imperialpatnaservice@gmail.com;saurabhkumar28247@gmail.com;service.imperialhcv@gmail.com
Indian Auto Wheels,"46534 B1/3, Sector-15, Gida, Sahjanwa, 273209",Gorakhpur,Uttar Pradesh,9415243690,dilshad@indiantankers.com
Gupta Automobiles,"45479 Panchamahala Chowk,PO- Karadagadia, NH 55,759132",Angul,Odisha,8599019117,gaplang9backoffice@gmail.com
Jagritri Motors 41336,"PO- Phuloguri, PS- Raha,Vill â Pubsalmara,NH37,782103",Marigaon,Assam,7663008080,Debajitsaikia2054@gmail.com
Automotive Manufacturers Pvt Ltd,"46171 Sy No,597,Plot No- 1,40,41&amp;80,81,NH-5 Road,Laxma Reddy Palem,opp: Word &amp; Deed ITI College,500035",K.V.Rangareddy,Telangana,7093467222,ws.pdap@automotiveml.com
TVS & Sons Pvt. Ltd,"51383 No.1, GST Road, Sothupakkam Village,Cheyyur Taluk, 603319",Kanchipuram,Tamil Nadu,9003258761,vineshkumar.prabhakar@tvs.in
D.R.Brijmohan & Sons (P) Ltd,"43234 Rahul weigh bridge,781101",Kamrup,Assam,9508931237,rishi@drbsons.com
Ahuja Automobiles Pvt.Ltd,"43954 Plot NO.53/3, Opp Super Fuels Pump,Vill : Umda Hathkhoj Ind.Area,490026",Durg,Chattisgarh,7611100363,works@ahujaautomobiles.com
Dhruv Motors Pvt. Ltd,"44621 Plot No. 18/4, AT+PO- Vagusna,B/S Guchko Masul,Nh No.8 Bharuch,392210",Bharuch,Gujarat,9727764833,wm.bharuch@dhruvmotors.in
Ahuja Automobiles Pvt.Ltd,"67623 Bhatapara Bypass Road,Ring Road, 493332",Raipur,Chattisgarh,7611100363,aa@ahujaautomobiles.com
Pal Sales & Service Pvt. Ltd,"63190 Nation Highway, Vill- Kallar, 185 131",Rajauri,Jammu & Kashmir,9697513846,Naveen.kumar@palsspl.net
Grover Motors Pvt. Ltd,"63188 Bathinda Malout Road,Gate No. 2. Opp Ambuja Cement Factory,151001",Bathinda,Punjab,9779455901,Devender4028@gmail.com
Pawansut Automobile India Pvt. Ltd,"63289 Jamaniya more infront , If Singh Life Care Hospital, NH 97, Baksupur,233001",Ghazipur,Uttar Pradesh,9555436667,Jainendrapratapsingh2@gmail.com
Premsons & Poddars Trucking Company Llp,"67322 Namkum Garkey,Near Ring Road, Rampur, Ranchi Tata Road, NH 33,834010",Ranchi,Jharkhand,9835940911,pptciho@gmail.com
Premsons & Poddars Trucking Company Llp,"67321 Demotand, Near SBI Bank,Ranchi Patna Road,Morangi, NH 33,825301",Hazaribag,Jharkhand,9835940911,pptciho@gmail.com
JRD Trucks,"68972 Khasra No. 1905/373,NH-65, 334002",Churu,Rajasthan,9313388829,dharniya@hotmail.com
Jai Ambay Automobiles,"63279 Near Nalti Bridge, VPO- Pharer,Tehsil â,Palampur,176064",Kangra,Himachal Pradesh,8091080555,Jaiambayautomobiles@gmail.com
Gulf Ashley Motor Ltd,"64940 Plot No. 3, Survey No.303,Mota Kapaya,On Pragpar-Mundra New Road,370415",Kachchh,Gujarat,7574810866,service.mundra@gamltrucks.com
Bharat Engineering Works,"63204 Adda Sugar Mill GT Road,143505",Gurdaspur,Punjab,0186-2244957,bharatengg.works@yahoo.com
Rajgarhia Motor,"65724 Ward No. 30,Subarnapur,Barashat Road,PO- Gola Bazar,700111",North 24 Parganas,West Bengal,9073686507,ashishrajgarhia@hotmail.com
Prakalpa Automotive Pvt. Ltd,"60491 Survey No.167/B,Hangal Road Behind GO- Gas Filling Station Haveri, 581110",Haveri,Karnataka,7022803985,service.prakalpaautomotives@gmail.com
Natraj Mobiles Ltd,"7217 Badagaon,284002",Jhansi,Uttar Pradesh,Gaurav Sengar(9415059870),natarajmobiles@gmail.com
Automotive Manufacturers Pvt Ltd,"8321 Taluka haveli,412207",Pune,Maharashtra,"91580 09066,9923436607(BD in charge) 9850809664,(Service Advisior)",sanjay.pna@automotiveml.com
Grover Motors Pvt. Ltd,"73284 Beside Mann Roadlines Barnala-Bhatinda Road,National Highway,Rampura Phull Bhatinda, Punjab,151103",Bathinda,Punjab,8288026814 - 9779455912 - 9779455913,Jagmeet@grovermotors.net
Sagar Motors,"40990 Taluka:Mohol,413213",Solapur,Maharashtra,02382-257333,service.solapur@sagarmotor.com;wm.solapur@sagarmotor.com
Rashmi Motors,"40163 ANGUL Dhenkanal ,759121",Dhenkanal,Odisha,"8,09,30,94,46,48,09,30,00,000",rashmimotors.angul@rashmigroups.com
TVS & Sons Pvt. Ltd,"71356  No.69, Srivilliputtur Road,NR Jayalakshmi Ammal Puram,Nearby Shri Padmavathi cotton Mills 744,626117",Virudhunagar,Tamil Nadu,9677762147,ravichandran.solaimalai@tvs.in
KHT Agencies Pvt. Ltd,"73347 305, 5th Main, 2nd cross, 4th Phase,Peenya Indl area,  560058",Bangalore Urban,Karnataka,9844771111,customercare@khtagencies.com
Himatsingka Next LLP,"74678 Panduki,826004",Dhanbad,Jharkhand,7070894101,khimatsingka@gmail.com
Sidhbali Motors Pvt Ltd,"74340 Moradabad,244001",Moradabad,Uttar Pradesh,9258025701,sumersons@yahoo.co.in
Gulf Ashley Motor Ltd,"75030 KARMBELLI,396105",Valsad,Gujarat,9879528942,Annathurai.M@ashokleyland.com
Navneet Motors,"74850 Banswara ,327001",Banswara,Rajasthan,9828058515,inmathur@navneetmotors.in
