Dealer Name,Address,City,State,Contact,Email
Capital Honda,"NO 20 ASOOR BY PASS ROAD (NH 45 C), KUMBAKONAM ,612002",Kumbakonam,Tamil Nadu,"9840243745, 9840061793","sm.thanjavur@capitalhonda.in, srm.thanjavur@capitalhonda.in"
Joy Honda,"Near Maharaja Palace, Dabwali Road Sirsa, PIN - 125055",Sirsa,Haryana,"01666242002, 8222033023, 01666242003, 8816055561",smsirsa@joyhonda.in
Prestige Honda,"Village Khurana,Near Golden Earth Global Public School, Patiala Road,Sangrur.148001",Sangrur,Punjab,9876150834,salessgr@lallymotors.net
ADMIRE HONDA,"3S - Opposite Doon Distilleries, Haridwar Road, Kuanwala Dehradun - 248001",Dehradun,Uttrakhand,"01352712028, 01352712029, 7088070880, 7088007001, 7088007012","sales@admirehonda.com, crmsales@admirehonda.com"
Apco Honda,"Swalath Nagar, Melmuri P.O. Malappuram 676517",Malapuram,Kerala,"04832901111, 8111888332, 04832901000, 8111888333","salesmpm@apcohonda.com, servicempm@apcohonda.com"
Signature Honda,"CENTRIUM,KANNOTHUMCHAL,P.O.CHOVVA",Kannur,Kerala,4972717171,"signaturehonda@thebusinesshouse.org, shamsheer@thebusinesshouse.org"
Apco Honda,"rayans building building no 697/1,2&3, perinthalmanna Malapuram",Perinthalmanna,Kerala,,
Signature Honda,"49/143/A, Saras Building Court Road, Thalassery, Kerala 670101",Kannur,Kerala,9400025002,sm_hondaknr@thebusinesshouse.org
Signature Honda,"SANTHOSH NAGAR,P.O ALAMPADY,KASARGOD PIN-671123 , KERALA",Kasargod,Kerala,9745002288,signaturehondaksd@thebusinesshouse.org
Courtesy Honda,"Courtesy Honda, 10-11 Royal Estate, Ambala Road, Ph- 07087031801, 7087031811 ",Zirakpur,Punjab,"07087031801, 7087031811","saleszpr@lallyautomobiles.net,servicezpr@lallyautomobiles.net"
Manchester Honda,"1305, Avinashi Road, Peelamedu",Coimbatore,Tamil Nadu,9500944414,sales@manchesterhonda.co.in
Harmony Honda,"Plot No. 389,Industrial Area Phase 1",Panchkula,Haryana,1725066666,"sales.pkl@harmonyhonda.in, ceo@harmonyhonda.in, info.pkl@harmonyhonda.in"
Capital Honda,"D.No. 2/1 & 2/2, Chennai Bye Pass Road,Varaganeri",Trichy,Tamil Nadu,"04312200490, 04312200491, 04312200492, 09840076920",sales.trichy@capitalhonda.in
Harmony Honda,"PLOT NO. 67, INDUSTRIAL AREA, PHASE II, Pin Code : 160 002",Chandigarh,Chandigarh,1725022222,"sales@harmonyhonda.in,ceo@harmonyhonda.in,joshihonda@gmail.com,info@harmonyhonda.in"
Sundaram Honda,"No 368 369 Mettupalayam Road,Pincode- 641043",Coimbatore,Tamil Nadu,4222449303,hondasales.smcbe@sundarammotors.com
Courtesy Honda,"Plot No. 6., Indl. Area Phase - I",Chandigarh,Chandigarh,1723067777,"saleschd@lallyautomobiles.net,salesheadchd@lallyautomobiles.net"
Apco Honda,"27/1442 A& B, Mini Bye Pass Road,PO Puthiyara(Showroom),",Calicut,Kerala,8111888411,Smsalesclt@apcohonda.com
Vision Honda,"Building No 39/53 A&B, Post West Hill, Chungam, Calicut-673005",Calicut,Kerala,"04952384499, 04952386699, 8606689111, 04952386655, 04952386788, 8606165111, 8606165222",salesclt@visionhonda.com
Apco Honda,"Koroal building, nuts street vadakara kerala 673104",Vatakara,Kerala,,
Prestige Honda,"Rajpura Patiala Road, Bhadurgarh",Patiala,Punjab,1753067777,"salesptl@lallymotors.net,ripu@lallymotors.net"
Harmony Honda,"C-107, Industrial Area Phase 7",Mohali,Punjab,"01725044044, 919915762165, 919876544721","sales.mohali@harmonyhonda.in, info.mohali@harmonyhonda.in , joshihonda@gmail.com"
Capital Honda,"202/7B, TRICHY EXPRESS WAY(BY PASS ROAD), NANJIKOTTAI VILLAGE,THANJAVUR 613007(Showroom & Workshop)",Thanjavur,Tamil Nadu,"04362256000, 9244994000, 04362256602",sales.thanjavur@capitalhonda.in
Supreme Honda,"Ward No. 8, NH-31, At & Post Maranga, Purnia, Bihar, 854301",Purnia,Bihar,"9570222244, 9570222211","care@supremehonda.com, service@supremehonda.com"
Prestige Honda,"3S - Vill. - Alour, G. T. Road, Near Presine Mall, Khanna, Punjab - 141401",Khanna,Punjab,"8146610600, 01628509777",
Prestige Honda,"10A, Model Town, Phagwara.Pin - 144632",Phagwara,Punjab,8968440022,salesjal@lallymotors.net
MANCHESTER HONDA,"Survey No: 129/A-1, Sangampalayam Village, Coimbatore- Pollachi Main Road ,Pollachi Town",Pollachi,Tamil Nadu,9047861155,"sales.pollachi@manchesterhonda.co.in,service.pollachi@manchesterhonda.co.in"
Deep Honda,"600 METER FROM ITI FLYOVER MANSA ROAD,BATHINDA",Bathinda,Punjab,"01646999990, 01646999991",sales@deephonda.com
Prestige Honda,"VPO Rangilpur, Ropar-CHD Road, Ropar-140108",Rupnagar,Punjab,"8727872848, 01881-501777, 9779166006, 9878797788, 8264429679, 9878797788","smropar@lallymotors.net, salesropar@lallymotors.net, crm@lallymotors.net"
Apco Honda,"Moochikel Bus Stop, Tirur Kadalundi Road, Moochikel, Tirur, Malappuram District, Kerala State - PIN -676109",Malapuram,Kerala,"8111888345, 8111888322","tirur@apcohonda.com, tirur@apcohonda.com"
Courtesy Honda,"Courtesy Honda, Lally Automobiles (India) Private Limited, Mauza Khalli, Pargana Bharoli Kalan, Kumarhatti-Barog-Solan Road, MDR-9, Kumarhatti, Solan (H.P) - 173229",Solan,Himachal Pradesh,"01792651792, 918894718001",salessolan@lallyautomobiles.net
INDEL HONDA,"NH - 47, Kadamkode, (Near Cosmopolitan Club), Chandranagar, Palakkad - 678007",Palakkad,Kerala,"04912507200, 9744722222, 04912507206, 9744133333 ","sm.sales@indelhonda.com, sm.service@indelhonda.com"
Capital Honda,"No:102, Thirumayam Main Road,Malaiyeedu,Pudukottai -622003",Pudukkottai,Tamil Nadu,"9500005863, 9940056644","sm.trichy@capitalhonda.in, srm.trichy@capitalhonda.in"
Prestige Honda,"DHANDARI KALAN, G.T. ROAD,",Ludhiana,Punjab,1613067777,"salesldh@lallymotors.net,ripu@lallymotors.net"
Sundaram Honda,"211, South Veli Street, Madurai ",Madurai,Tamil Nadu,9952333835,hondasales.smmdu@sundarammotors.com
Vidhata Honda,"Ferozepur Road, Near Kothari Resorts, V.P.O. Gahaur",Ludhiana,Punjab,"911615105100, 8558844400, 8558836601, 8558836602",info@VidhataHonda.com
Deep Honda,"Sartaj Palace,mansa road bathing.Near mahindra cars, Bhatinda",Muktsar,Punjab,"8725009654, 8725037113",
Sheetal Honda,"Vill. - 3ML, Hanumangarh - Suratgarh Bye Pass Road, SriGanganagar, Rajasthan - 3355001",Sri Ganganagar,Rajasthan,"8696901241, 9829211525","sales@sheetalhonda.com,service@sheetalhonda.com"
Courtesy Honda,"Courtesy Honda, Lally Automobiles (India) Private Limited, Kanlog Bye-Pass, Khalini, Shimla (H.P) - 171001",Shimla,Himachal Pradesh,"01772674900, 918894717700",salesshimla@lallyautomobiles.net
Vision Honda,"VISION MOTORS PVT LTD, NH BYPASS, MANNUTHY, OLLUKKARA P O, THRISSUR - 680655",Thrissur,Kerala,"9656925555, 8606934262, 04872372008, 9656925555","salesmgrtsr@visionhonda.com, rsmnorth@visionhonda.com"
JOHNS HONDA,"1/204-01,NEAR VIYYUR CHURCH,SHORNUR ROAD,VIYYUR,THRISSUR.PIN:680010.",Thrissur,Kerala,"04872700700, 9946511111, 04872700707","salesinfo@johnshondacars.in, serviceinfo@johnshondacars.in"
Prakash Honda,"Amb Road, Tehsil and Distt Una -174303",Una,Himachal Pradesh,"9875954017, 9875954010 ","sales.una@prakashhonda.com, service.una@prakashhonda.com"
Impression Honda,"ML ACROPOLIS, OPP. ANANDLOK HOSPITAL, SEVOKE ROAD, SILIGURI-734001",Siliguri,West Bengal,8170005300,sales@impressionmotors.in
Vidhata Honda,"AKC Motors Pvt Ltd. Vidhata Honda Adjoining Police Station, VPO Mehna, GT Road, Moga - 142011",Moga,Punjab,"8354812345, 8354912345","sales.moga@vidhatahonda.com, Service.moga@vidhatahonda.com"
Prestige Honda,"Pragpur,G.T.Road",Jalandhar,Punjab,1813067777,"salesjal@lallymotors.net,ripu@lallymotors.net"
Galaxy Honda,"M/s GS Autoworld pvt ltd. Amritsar Bypass Road, Near Guru Gobind Singh Avenue, Jalandhar City – 144001 Punjab",Jalandhar,Punjab,,sales@galaxyhonda.in
Galaxy Honda,"Near ITI ,Jalandhar Road ,Hoshiarpur-146001",Hoshiarpur,Punjab,"8558844994, 8558844950, 8558844969, 8558844968, 8558844993, 9781097810","sales.hsp@galaxyhonda.in, sqm@galaxyhonda.in, service@galaxyhonda.in, crm@galaxyhonda.in"
Perfect Honda,"M/s Pothen Vehicles & services pvt ltd. Door No 15/272C, SY No. - 69/1-3, Perumbavoor Village, Dist. - Cochin, Kerala",Perumbavoor,Kerala,,
Perfect Honda,"Door No 14/302-303 nh 47,near scms cochin,Muttam , Ernakulam-683106 ",Ernakulam,Kerala,"04843003777, 8111912345, 8111923456, 04843003737, 81119991991, 8111988888",salescochin@perfecthonda.in
Vision Honda,"34/574, NH BYPASS, PALARIVATTOM, ERNAKULAM, KERALA-682025",Kochi (cochin),Kerala,"04844102222, 9567520005, 9567877544","sales@visonhonda.com,creekmservice@visionhonda.com"
Himalayan Honda,"VILL.CHAKKAR P.O. GUTKAR TEH BALH CHALAH,  MANDI, HIMACHAL PRADESH - 175021",Mandi,Himachal Pradesh,"7876909001, 7876909099","sales@himalayanhonda.com, service@himalayanhonda.com"
Peninsular Honda,"NH-47, <br>VYTILLA-AROOR, <br>BY-PASS ROAD, <br>MARADU",Kochi (cochin),Kerala,"04842705547, 04842705548, 9895199000","rajeev@peninsularhonda.com,gigipeter@peninsularhonda.com"
Vision Honda,"Door no-61/1343,Vilanassery Building,Perumanoor p.o,Thevara Jn,Kochi-682015",Kochi (cochin),Kerala,9567864839,salesmgrekm@visionhonda.com
Vision Honda,"Door No: 9/46A, Near RPS, Mekkadampu P.O, Muvattupuzha, Ernakulam - 682316",Muvatupuzha,Kerala,"9567926977, 9895354545, 9072581846","asmmvp@visionhonda.com, servicemgrmvp@visionhonda.com"
Peninsular Honda,"PATEL CARS PVTLTD, PENINSULAR HONDA  MANGATTUKAVALA BY PASS, NEAR UTHRAM RESIDENCY ,THODUPUZHA , KERALA 685584",Thodupuzha,Kerala," 9895712555, 9037020088","sales@peninsularhonda.com, service@peninsularhonda.com"
Prestige Honda,"G.T ROAD, SULTANWIND",Amritsar,Punjab,1833067777,"salesamr@lallymotors.net,ripu@lallymotors.net"
Southern Honda,"4E/30C, Ettayapuram Road, Opp. Swamy Petrol Bulk, Tuticorin - 628002,",Tuticorin,Tamil Nadu,7708065545,salesmgr@southernhonda.in
Prakash Honda,"GT Road, Kachhiari, Tehsil nad Distt Kangra-176001",Kangra,Himachal Pradesh,"9875954001, 9875954011 ","sm.kangra@prakashhonda.com, service.kangra@prakashhonda.com"
Deep Honda,"Opp. Khanna Papers Mill, Near Matro Wholesale, Fategarh Churian, Road Byepass, Amritsar",Amritsar,Punjab,"01836999993, 01836999913",salessr@deephonda.com
Premier Honda,"MEENACHIL P O KUTTILLAM , P P ROAD, KOTTAYAM DIST,KERALA, PIN - 686577",Kottayam,Kerala," 9207722522, 9526991155","sales@premierhonda.in, service@premierhonda.in"
Impression Honda,"Land mart Building,Near Entel Motors Pvt. Ltd, 6th Mile Tadong Gangtok, East Sikkim- 737102",Gangtok,Sikkim,"8170005319, 8170005303, 8170005303",salesgtk@impressionmotors.in
Peninsular Honda,Peninsular Honda Near Matha School | Thumpoly Jn | Alappuzha |Kerala|India – 688 007,Allepay,Kerala,"914773067777, 919072665506, 9895399000",alp.sales@peninsularhonda.com
Prakash Honda,"Batala Road, Improvement Trust Colony, Gurdaspur",Gurdaspur,Punjab,"8725054001, 8725054014","gurdaspur@prakashhonda.com, services@prakashhonda.com"
Southern Honda,"7/146 A, NAGERCOIL ROAD, TAKKARAMMALPURAM",Tirunelveli,Tamil Nadu,"04622006111, 09629194291, 04622006222, 07708045530",sales@southernhonda.in
Premier Honda,"Crystal Cars pvt ltd, Adichira, M.C Road, Thellakam Post, Kottayam -686016 ",Kottayam,Kerala,"9207722522, 9207722535","sales@premierhonda.in, service@premierhonda.in"
Vision Honda,"Building No. XI / 243, Survey No. 434/3, 434/4, Peekay Complex, Vill. Nattakom,After Hotel Windsor Castle, MC Road,Kottayam",Kottayam,Kerala,"04812361149, 04812361150, 04812361151, 04812361152","salesmgr@visionhonda.com,businesshead@visionhonda.com"
Prakash Honda,Batala Road Gurdaspur Pin code-143521,Gurdaspur,Punjab,"8725054001, 8725054011, 01862225759","sm@prakashhonda.com, wm@prakashhonda.com"
Vision Honda,"Vision Motors Private Limited, Kumbazha - Konni Road, Thenghumkavu, Mallassery, PO - Pathnamthita - 689646 Kerala",Pathnamthitta,Kerala,"04682323660, 04682323650, 918606986692",salesmgrpta@visionhonda.com
Vision Honda,"Vision Motors Pvt. Ltd, 13/82-2, Thirumoolapuram P.O, Thiruvalla, Pathanamthitta-689115",Thiruvalla,Kerala,9747212260,salesmgrktm@visionhonda.com
Palace Honda,"Evoor South, Kerrkikad (PO), Rampuram, Kayamkulam, Alleppy, Kerala - 690508",Allepay,Kerala," 04792475715, 04792475716",sales@palacehonda.in
Palace Honda,"Building no. 82(1), Ward no. 14, Near Buddha Railway Station Road, Mavelikara, Alapuzzha - 690101",Mavelikara,Kerala,"9539012045, 9539012045, 9207733762","salesmvk@palacehonda.in,servicemvk@palacehonda.in"
Muthoot Honda,"Opposite SRV UP SCHOOL, CHANGANKULANGARA, OACHIRA, KARUNAGAPPALLY, PIN-690526",Karunagappally,Kerala,"04762692959, 9656700992",karunagappalli@muthoothonda.com
Peninsular Honda,"PENINSULAR HONDA, NH MAIN ROAD, CHATHANPARA, THOTTAKKAD P.O, ATTINGAL - 695605",Attingal,Kerala,9895110666,tvm.sales@peninsularhonda.com
Southern Honda,"681/9B1, Karuppacodu Junction, Villukuri Road, Kalkulam Taluka, Kanyakumari District, Tamil Nadu - 629807",Nagercoil,Tamil Nadu,"7338872171, 7338872170",salesmgrngl@southernhonda.in
Muthoot Honda,"KP VII/822, 823 & 824, Gilgal building, Royal nagar,pulamon, Kottarkara, kerala",Kottarakkara,Kerala,,
Muthoot Honda,"RAK Building,JR Manjil,Nilamel PO,Nilamel,Anjal-691535",Kollam,Kerala,"7034991077, 04742434477",agmsales@muthoothonda.com
Muthoot Honda,"NEAR TOWN LIMIT, NH-208, KOLLAM-SENKOTTA ROAD,KADAPAKKADA, KOLLAM-8		",Kollam,Kerala,4743013333,rajesh.nair@muthoothonda.com
Perfect Honda,"Building No. - Tc 14/202(1), Tc 14/202(2) & Tc 14/202(3), Paruthippara, Trivandrum",Thiruvananthapuram(trivandrum),Kerala,"811188123, 04716580003, 04716580005",
Peninsular Honda,"KOLLAM , NH-47 HIGHWAY, KAZHAKUTTAM, <br>OPP. KARIYAVATTOM UNIVERSITY,<br>",Thiruvananthapuram(trivandrum),Kerala,"04712416777, 04712418777, 9895299000","gigipeter@peninsularhonda.com,nayaz@peninsularhonda.com"
Hillview Honda,"BC Road, Amphala, Jammu - 180015",Jammu,Jammu & Kashmir,"01912565091, 9796299920",sales@hillviewhonda.com
Hillview Honda,"NH 1, BYE PASS ROAD, SIDHRA",Jammu,Jammu & Kashmir,"01912662731, 01912662736, 01912662739, 01912662742 ","sales@hillviewhonda.com,service@hillviewhonda.com,sanjay_shan_13@yahoo.co.in"
Perfect Honda,"Building no. 52/524(1) & 52/524(2), Opp govt. Womens Polytechnic, Niramankara, Kaimanam PO, Trivandrum - 695040",Thiruvananthapuram(trivandrum),Kerala," 8111889080, 8111870123",sales1skaramana@perfecthonda.in
Perfect Honda,"TC No-79/ 169(2) .Near Toll Booth, NH By Pass Road, Oruvathilkottah, Anayara PO",Thiruvananthapuram(trivandrum),Kerala,"04716622777, 8111891234, 7558922777, 9656822277",sales@perfecthonda.in
PARAMOUNT HONDA,"A.T. Road, Opp. Railway Gate No-1, Maligaon, Guwahati-781011, Assam",Guwahati,Assam,"7086054601, 7086054602, 7086054603, 7086054604",sales.head@paramounthonda.in
Shuhul Honda,"NH-44 Sempora, Pantha Chowk, Bypass Srinagar, Pin Code - 191101, Kashmir, J&K.",Srinagar,Jammu & Kashmir,"919797776861,01933222914, 01933222912, 9797773501","sales@shuhulhonda.com, sqm@shuhulhonda.com, service@shuhulhonda.com, crm@shuhulhonda.com"
Spectrum Honda,"National Highway 37,",Guwahati,Assam,"03612236525, 03612236565",ghoshbros@spectrumhonda.in
North East Honda,"Haleswar, Dekargaon, Dist: Sonitpur, PIN Code: 784501, State: Assam",Tezpur,Assam,"8399990869, 8399995795, 8399988730","sales.nehonda@gmail.com, service.nehonda@gmail.com"
GLORY HONDA,"Tarajan, A.T Road  Jorhat 785001 (assam)",Jorhat,Assam,7086055513,"sale@glorhonda.in, service@glorhonda.in"
Ayida Honda,"Ayida Honda, Opposite Vijaya Bank, Naharbadi Dimapur, Nagaland - 797112",Dimapur,Nagaland,,
Spectrum Honda,"T.R Phokan Road, Chiring chapori",Dibrugarh,Assam,"03732325423, 03732322223","salesdibrugarh@spectrumhonda.in, servicedibrugarh@spectrumhonda.in"
SANGAI HONDA,"GHARI, AIRPORT ROAD, IMPHAL, MANIPUR - 795001",Imphal,Manipur,7375006586,salesmanager@sangaihonda.in
