"Dealer Name","Address","City","State","Contact","Email"
"KPF PVT LTD","NEXA BALLARI , KPF PVT LTD
INFANTRY ROAD, BALLARI - 583104","BELLARY","KARNATAKA","241200, 94806 97305","nexably@gmail.com"
"Aryaman Sai","NEAR GOA MEDICAL COLLEGE, KENKRE PLAZA, OPP. CAFÉ COFFEE DAY, BAMBOLIM, GOA 403005","GOA","GOA","+91-7720093900","nexasm@saipoint.com"
"Chowgule Industries Pvt. ltd","Chowgule industries pvt ltd,  NEXA Showroom,Next to Arlem RTO, Village Raia,Arlem salcete ,Goa","GOA","GOA","832-8326688888/8379887788","nexa.goa@chowguleind.com"
"RD Motors","NH-37, A.T Road,Khutikatia , Nagaon, Assam - 782002","NAGAON","Assam","08724005141/9127806033","rdnexanagaon@gmail.com "
"RD MOTORS","N.H-37, Nikamul Satra, Tezpur - 784154 ,Sonitpur, Assam","TEZPUR","ASSAM","+91-7578012457","rdnexatezpur@gmail.com"
"Sri Durga Maruthi Automotives Pvt Ltd","17-1-266/2 Gooty Road Anantpuram, 515001","ANANTHAPUR","ANDHRA PRADESH","9100902696","nexa.durga@gmail.com"
"Jain Udyog","Kadamtalla,Rongpur-Part IV, Silchar-788009,Assam","SILCHAR","ASSAM","+91-9401545529","jain.saz.sm@marutidealers.com"
"Bhargavi Automobiles","Bhargavi automobile Pvt Ltd,103-A,wood Complex vedayapalem,Nellore,52404","NELLORE","ANDHRA PRADESH","7095393333","bhargavinexa.nlr.sales@gmail.com"
"GIG Motors","Lunlei Road,Thuampui,Opposite helipad, Mizoram- 796017","AIZAWL","MIZORAM","7005204712","aizawlnexa@gmail.com"
"Shruti Motors","Shruti Motors, Near DVS Circle, Sir M. V. Road, Shimoga . 577 201","SHIMOGA","KARNATAKA","7618778666",""
"PROGRESSIVE MOTORS","Dimapur - Kohima Road, Darogapathar, Dimapur - 799712","DIMAPUR","NAGALAND","+91-7628838888","sales@nexaprogressive.com"
"ANAMIKA MOTORS","A.T Road, Pulibor, Jorhat, Assam, Pin-785006","JORHAT","ASSAM","7086050191","anamikanexa@gmail.com"
"Bhargavi Automobiles","Bhargavi Automobiles Pvt. Ltd, 11/56-1, Renigunta Road, Tirupati - 517501","TIRUPATI","ANDHRA PRADESH","7730894444",""
"Saketh Automobiles","Sira Road, Tumkur","TUMKUR","KARNATAKA","816-2255118, 2255119",""
"Eastern Motors","Chingmeirong West Imphal West, Manipur – 795001","IMPHAL","MANIPUR","+91-6909157487, +91-6909157482","eastern.imh.smnexasales@marutidealers.com"
"Abharan Motors Pvt Ltd","Survey No.84-1A3, Door No.8-3-26, Shivalli Village, Kadiyali, Udupi-576102","UDUPI","KARNATAKA","9972925333/0820-2520988","sm.udupi@nexadealer.com"
"Mandovi Motors Pvt. Ltd.","33/2, Allalasandra Gate, Yelahanka Main Road, Bangalore - 560065","BANGALORE","KARNATAKA","9916805500","salesyelahanka.nexa@mandovi.in"
"VARUN MOTORS PVT LTD","No.37/56,Outer Ring Road,Nagawara Village,Hebbal,Bangalore-560024","BANGALORE","KARNATAKA","9513838777","nexasm.hbl@varungroup.com"
"Kalyani Motors","#152/7, OUTER RING ROAD,DODDABANASWADI,NEAR HORAMAVU SIGNAL,BANGALORE-560043","BANGALORE","KARNATAKA","9590990011","dgm.nexa@kalyanimotors.com"
"GARUDA AUTOCRAFT PVT LTD","152/7 OUTER RING ROAD,DODDABANASWADI,NEAR HORAMAVU SIGNAL,BANGALORE-560043","BANGALORE","KARNATAKA","7026566888","gm@garudanexa.com"
"Mandovi Motors","New Municipal No. 6,Old No: 214, Upper Palace Orchards, Sadashivnagar, Bellary Road, Bangalore 560080","BANGALORE","KARNATAKA","9880912425","palacenexa@mandovi.in"
"VARUN MOTORS PVT LTD","NEXT TO BIG BAZAAR, CHORD ROAD, RAJAJI NAGAR","BANGALORE","KARNATAKA","9885166644","varun.blr.ceo1@marutidealers.com"
"Bimal Auto Agency","No 62,Doddanekkundi,Opp EMC,Outer Ring Road,Bangalore 560037","BANGALORE","KARNATAKA","9066199461","sales@bimalnexa.com"
"Bimal Auto Agency","No.4, 3rd Block, 2nd Stage, Nagarbhavi Outer Ring Road, Bangalore, Pin- 560072, Karnataka","BANGALORE","KARNATAKA","9066199461","nbvsales@bimalnexa.com"
"Pratham Motors","No. 15, Museum road, St. Marks circle, Richmond Town Opp. SBI Gate No 2 & 3, Bangalore 560001","BANGALORE","KARNATAKA","080-40945858;9880006006","info@nexabangalore.com"
"Kalyani Motors","Kalyani Motors, #17/2, 12th KM, Opposite to Bangalore University Metro Station, Mysore Road, Bangalore – 560039","BANGALORE","KARNATAKA","80-26258999","gm.nexa2@kalyanimotors.com"
"KATARIA AUTOMOBILES PRIVATE LIMITED","NO1 , HOSUR MAIN ROAD, KIRA LAYOUT, NEAR FORUM MALL, SUDDAGUNTE PALYA, BENGALURU, KARNATAKA- 560029","BANGALORE","KARNATAKA","46681111","divya@kataria.co.in"
"Pratham Motors","NEXA Sarjapur Road, No. 120, Sarjapur Main Rd, Near Indian Oil Petrol Pump, Carmelaram, Doddakannelli, Bangalore-560035","BANGALORE","KARNATAKA","9008455550","experience@nexabangalore.com"
"Kalyani Motors","JP Nagar,15th Cross,5th Phase,JP Nagar,Bangalore 560078","BANGALORE","KARNATAKA","9845477722","dgm.nexa@kalyanimotors.com"
"Khivraj Motors","Plot No.85, FB-4, South Avenue Road, SIDCO Industrial Complex, Ambattur, Chennai 600058","CHENNAI","TAMIL NADU","9043041133","salesmanager@khivrajnexa.com"
"SURAKSHAA CAR CARE PVT LTD","201/2  BERATENA AGRAHARA  HOSUR MAIN ROAD ELECTRONIC CITY POST 560100","BANGALORE","KARNATAKA","080-25732229 / 8884442229","nexasales@surakshaa.in"
"Vishal Car World","Mohpualimora Gohain Gaon, A.T. Road, Dist: Dibrugarh, Assam","DIBRUGARH","ASSAM","+91-8100600004/8100500004","admin.manager@vishalnexa.com"
"Rajalakshmi Cars Pvt Ltd","Rajalakshmi Cars Pvt Ltd, New No.88/Old No.J-18, Plot No.3636, J Block, 3rd Avenue, Anna Nagar East, Chennai - 600102","CHENNAI","TAMIL NADU","9884450000","kiran@rajalakshmicars.com"
"Ganesh Cars","NEXA Perumugai, No.96/6, NH-46, Chennai-Bangalore Highway, Perumugai, Vellore - 632009","VELLORE","TAMIL NADU","9585558929","nexavellore@gmail.com"
"Vishnu Cars Pvt Ltd","Vishnu Cars Pvt Ltd, Plot No.219, Next to HP petrol Pump, Kumanchavadi, Katupakkam, Poonamallee High Road, Chennai - 600056","CHENNAI","TAMIL NADU","7339333703","gmsales@vishnunexa.in"
"Popular Vehicles & Services","Plot No.93/1/2/3, Popular Vehicles & Services, NSK Salai, Arcot Road, Virugambakkam, Chennai - 600092","CHENNAI","Tamil Nadu","8939014444","nnm.sln.sm@popularv.com"
"Popular Vehicles & Services","New No 15, Old No 9, 2nd Street Extension, 3rd Main Road, CIT Nagar, Near Buhari Hotel, Nandanam, Chennai","CHENNAI","TAMIL NADU","9282405816","nexachennai@popularv.com"
"ABT LIMITED","123, Velacherry Main Road, Guindy, Chennai - 600 032","CHENNAI","TAMIL NADU","6384497767","smchennai@abtnexa.com"
"Mandovi Motors","SUMMIT APARTMENT BUILDING, AIRPORT ROAD, MARY HILL, Mangalore","MANGALORE","KARNATAKA","9686502123","nexa@mandovi.net"
"Bharath Autocars","Bharat Bagh, Kadri Road, Mangalore  575003","MANGALORE","KARNATAKA","9538543030","nexa@bharathauto.co.in"
"Vishnu Cars Pvt Ltd","#171 & 173, GST Road, Opp. Vetri Theatre, Chromepet, Chennai - 600044","CHENNAI","TAMIL NADU","7339333703","sales@vishnunexa.in"
"Sri Amman Cars India Pvt Ltd","Sri Amman Cars India Pvt Ltd, NH7, Opposite Anand Electronics, Beside MS Complex, Seetharamamedu, Hosur - 635109","HOSUR","TAMIL NADU","7639779999","nexa.amman@gmail.com"
"Pillai & Sons","74, Old Mahabalipuram Road, Rajiv Gandhi Salai, Perungudi (Next to Perungudi Toll Gate), Chennai 600096","CHENNAI","TAMIL NADU","9789045000","nexachennai@gmail.com"
"Indus Motor Company Pvt Ltd","Indiranagar, Chengala P.O, Kasaragod,Kerala-671541","KASARAGOD","KERALA","9656406789","nexakgd@indusnexa.com"
"MANDOVI MOTORS PRIVATE LIMITED","# 2268,D29, Vinoba road, Jayalakshmipuram, Mysore - 570012","MYSORE","KARNATAKA","9148973098","sales.nexamys@mandovi.in"
"Friendly Motors (India) Pvt Ltd","No.580, New CH-44, Vanivilasa Road, Chamaraja Mohalla, Mysuru - 570004","MYSORE","KARNATAKA","+91-9606480468","friendly.nexa@friendlymotors.in"
"KVR AutoMall Pvt. Ltd","KVR Auto Mall Pvt. Ltd. Near Koyili Hospital, Talap, Kannur - 670004","KANNUR","KERALA","+91-7561040000","nexa@kvrautogroup.com"
"Shenbaka Cars Pvt Ltd","No.201, Villianur Main Road, Moolakulam, Pondicherry- 605010","PONDICHERRY","PONDICHERRY","8220099992","sales.nexa@shenbakacars.com"
"Indus Motors Pvt Ltd","Indus Motor Company Pvt Lt)dTC Road, Pallithazhe, Chirakkara Thalassery- Kerala Pin: 670104","THALASSERY","KERALA","9747593456","tlysr@indusnexa.com"
"Thriveni Car Company Pvt Ltd","Thriveni NEXA, Meyyanur Main Road, Five Roads, Salem - 636004","SALEM","TAMIL NADU","9943317599","ceo@thriveninexa.com"
"S M CAR Pvt Ltd","SF:131/1A, Bye pass Road, Near Indian Oil Association Petrol Bunk, Kondalampatty, Salem-636010","SALEM","TAMIL NADU","7094471234","info.smcar-nexa@jailaxmigroup.com"
"Vishnu Cars Pvt Ltd","Plot No. 63-F, Arun Nagar Layout, Ward No. 3, Block No. 16, Sellankuppam, Cuddalore Town  - 607003","Cuddalore","TAMIL NADU","9677129422","gmsales@vishnunexa.in"
"AMBAL AUTO","No. 305/2, Veerapan Chathiram Panjayat, Perundurai Road, Erode-638009, Tamil Nadu","ERODE","TAMIL NADU","9787149000",""
"AM Motors","Opp. BEM UP School, Puthiyangadi Post, Calicut 673021","KOZHIKODE","KERALA","+91-9745822222","nexa@ammotors.in"
"Popular Vehicles & Services","Jaya Arcade, Malaparamba, Thondayad Byepass Calicut 17","KOZHIKODE","KERALA","8086072525","nexa@popularv.com"
"Shashti Car Pvt Ltd","Shashti Car Pvt Ltd, 16, A5, Shree Padminine Gardens, Kangeyam Road, Tiruppur 641604","TIRUPUR","TAMIL NADU","91-7373723603","nexasales@sreshashticars.com"
"ABT LIMITED","SF No.103/1, Sathy Road, Ramakrishnaouram, Ganapathy, Coimbatore - 641006","COIMBATORE","TAMIL NADU","9626634444","bhcbe@abtnexa.com"
"AM Motors","Konompara, Melmuri Post, Malappuram - 676517","MALAPPURAM","KERALA","+91-9072000755","nexamalappuram@ammotors.in"
"Aadhi Cars","1141, Mettupalayam Road, Old Muthu Theatre, Coimbatore  641034","COIMBATORE","TAMIL NADU","7708100200","nexa@aadhimaruti.com"
"Ambal Auto","480/761, Avinashi Rd, Near Suguna Mandapam, Peelamedu, Coimbatore 641004","COIMBATORE","TAMIL NADU","422-6996999","enquiry.nexa@ambalauto.com"
"JAIKRISHNAA AUTOSALES PVT.LTD","656, Trichy Road ,Coimbatore -641005","COIMBATORE","TAMIL NADU","9750917979, 
9047611000","bh@jaikrishnaamaruti.com
sasi@jaikrishnaamaruti.com"
"KVR AutoMall Pvt. Ltd","Survey no : 85/5,6 , Palakkad – Calicut Highway , Angadippuram (PO) ,Malappuram Dt , Kerala, PIN:679321 ","PERINTHALMANA","KERALA","+91-7909220000","nexapmna@kvrautogroup.com"
"Indus Motors Pvt Ltd","Orchid Mall,Calicut Bypass Road,Sekaripuram,Palakkad-678010","PALAKKAD","KERALA","9744688888","nexapkd@indusnexa.com"
"Pillai & Sons","T.S.NO. 9/22A, KARUR BYEPASS ROAD, TRICHY- 620018","TRICHY","TAMIL NADU","8489900306","nexatrichy@pillaimotors.in"
"PLA Motors","TS NO. 29-31 ANNA NAGAR, MAIN ROAD ( NEAR ULAVAR SANTHAI), TENNUR, TRICHY -17","TRICHY","TAMIL NADU","7010920077","planexatrichy@gmail.com"
"Pillai & Sons Motor Company","Pillai & Sons Motor Company, 237/1C, Near New Bus Stand, Vallam Road, Thanjavur - 613005","THANJAVUR","TAMIL NADU","9655467676","gm.nexa.tnj@pillaimotors.in"
"BRD Car World Ltd.","T.K.M. Complex, Kokkalai, Thrissur 680021 ","THRISSUR","KERALA","+91-9072455555","nexa@brdcarworld.com"
"Popular Vehicles & Services","18/250-B Mannuthy Byepass, Marathakkara Signal Junction, Marathakkara,Thrissur 680306","THRISSUR","KERALA","9072530023","rajesh.sivan@popularv.com"
"Indus Motors Pvt Ltd","NH 47, Thykattukara P.O. Thaikavu, Muttom, Kalamassery, Cochin - 688586","COCHIN","KERALA","9744688888","nexachn@indusnexa.com"
"Sai Service","NH-47 Pathadipalam, Edapally P.O. , Cochin","COCHIN","KERALA","+91-9645106105","nexacochin@saiservicestation.com"
"Popular Vehicles & Services","32/633 D, Opp. Ernakulam Medical Centre Hospital, NH 47 Byepass, Palarivattom Cochin 682025","COCHIN","KERALA","9846498641","nexapalarivattom@popularv.com"
"Indus Motors Pvt Ltd","NH 49,sangamam jn.,Kadathy, Muvattupuzha.,Ernakulam dst. Kerala,Pin. 686673.","MUVATTUPUZHA","KERALA","9744688888","mvpnexa@indusnexa.com"
"Siva Automotive Trading (P) Ltd.","Door No: 89/102, Theni Main Road, Kalavasal, Madurai - 625016","MADURAI","TAMIL NADU","9585188888","sales@sivanexa.com"
"ASIR AUTOMOBILES","80 Feet Road, Next to Milanem Mall, KK Nagar, Madurai - 625020","MADURAI","TAMIL NADU","8012551220","ales.mdu@asirnexa.com"
"AVG Motors Ltd.","MC Road, Kodimatha, Nattakom P.O., Kottayam - 686013","KOTTAYAM","KERALA","+91-9048190481","nexa@avggroup.net"
"Hercules Hospitalities Pvt Ltd","XIV/51, 51A Vadakkal P.O. Punnapra Panchayat, Alleppey - 688003","ALLEPEY","KERALA","+91-9072401111","info.alpy@hercules-nexa.com"
"AVG Motors Ltd.","AVG Motors Ltd, Ezhinjillam,Perumthuruthy P.O, Thiruvalla,Pin : 689107,Kerala","THIRUVALLA","KERALA","9048290482","nexathiruvalla@avggroup.net"
"Sarathy Cars Pvt Ltd","Palimukku PO ,Kollam","KOLLAM","KERALA","+91-9947719965","nexa@sarathygroup.com"
"ASIR AUTOMOBILES","DSF Grand Plaza, No.:379/1, 2 VE Road, Tuticorin - 628002","TUTICORIN","TAMIL NADU","9597111220","praveen@asirmaruti.com"
"Aadhi Cars Pvt Ltd","Aadhi Cars Pvt Ltd, 3A/A2, Survey No 140/1B3, 140/2B, South Byepass Road, Vannarapettai, Tirunelveli - 627002","TIRUNELVELI","TAMIL NADU","7397100200","nexa.tnv@aadhimaruti.com"
"Indus Motors Pvt Ltd","SFS pyramid ,Near MGM School, Thampuran Mukku,NH Bypass,Karmanal PO,Trivandrum-695583","TRIVANDRUM","KERALA","9744688888","nexatvm@indusnexa.com"
"Srivatsa International Pvt. Ltd","TC-86/1431 (1), Enchakkal Chackai, NH Bypass, Chackai, Trivandrum - 695024","TRIVANDRUM","KERALA","+91-9207019991","nexa@srivatsamaruti.com"
