"Dealer Name","Address","City","State","Contact","Email"
"SEVA AUTOMOTIVE-MALEGAON RD-MARUTI SUZUKI","MALEGAON ROAD,GAT NO. 90-B, AVDHAN, OPP. SUSHIL PETROL PUMP,BOMBAY AGRA HIGHWAY,DHULE","DHULE","MAHARASHTRA","+(91)-2562281128",""
"KRISHNA MOTORS-ALLAPATTI-MARUTI SUZUKI","VIP ROAD,ALLALPATTI, LAHERIASARAI","DARBHANGA","BIHAR","+(91)-6272253525",""
"PERFECT AUTO SERVICES( A DIVISION OF PERFECT RETREADS PVT LTD)","SANALA ROAD,0","MORVI","GUJARAT","+(91)-2822225262",""
"HIMALAYA CARS-YAVATMAL-MARUTI SUZUKI","DARWHA ROAD,YAVATMAL","YAVATMAL","MAHARASHTRA","+(91)-7232249990",""
"ETERNAL MOTOR-BHAVNAGAR RAJKOT HIGHWAY-MARUTI SUZUKI","39972,BHAVNAGAR RAJKOT HIGHWAY,G.I.D.C,NEAR TELEPHONE EXCHANGE,","BHAVNAGAR","GUJARAT","+(91)-2782448718",""
"CHOUHAN AUTOMOBILES LLP","NEAR CHOUHAN TOWN, DURG RAJNANDGAON BYPASS, KATULBOD, BHILAI","BHILAI","CHHATTISGARH","07884900111",""
"SPARSH AUTOMOBILES PVT. LTD.","Mini Mata Chowk , G.E , Road,Pulgaon, Durg","DURG","CHHATTISGARH","7884030011",""
"SPARSH AUTOMOBILES PVT. LTD.","VEER SAWARKAR MARKET ,G.E ROAD , BHILAI, 490023","BHILAI","CHHATTISGARH","+91-7884090400",""
"AMAR CARS PVT. LTD.","BLOCK NO-116, SURVEY NO-128, VAALAK PATIYA, NEAR.VAALAK CANALTA-KAMREJ","SURAT","GUJARAT","2483377",""
"HDN MOTORS PVT LTD","NH-6, G.E ROAD, TATIBANDH","RAIPUR","CHHATTISGARH","9826686000",""
"SKY AUTOMOBILES-MOHABA BAZAR-MARUTI SUZUKI","G.E. ROAD,MOHABA BAZAR","RAIPUR","CHHATTISGARH","+(91)-7714214000",""
"VISHWABHARTI AUTOMOBILES PVT LTD","MOWA, VIDHAN SABHA ROAD","RAIPUR","CHHATTISGARH","9575100000",""
"KATARIA AUTOMOBILES-BARASADI-MARUTI SUZUKI","BARDOLI-KADODARA ROAD,AT & P.O.BARASADI, VILLAGE BARDOLI, TALUKA-PALSANA","BARDOLI","GUJARAT","+(91)-7698009700",""
"SKY AUTOMOBILES-LABHANDI-MARUTI SUZUKI","AVANTI VIHAR, RAIPUR","RAIPUR","CHHATTISGARH","9584433160",""
"KATARIA AUTOMOBILES-SHARA DARWAJA-MARUTI SUZUKI","PUNA KHUMBARIA ROAD,UNION SQUARE, OPPOSITE NEW BOMBAY MARKET, SHARA DARWAJA,","SURAT","GUJARAT","+(91)-9824753009",""
"SPARSH AUTOMOBILES-PACHPEDI NAKA-MARUTI SUZUKI","DHAMTARI ROAD,PACHPEDI NAKA","RAIPUR","CHHATTISGARH","+(91)-7714222222",""
"DHRU MOTORS-JEEVANJYOTI THEATRE-MARUTI SUZUKI","NEAR JEEVANJYOT THEATRE","SURAT","GUJARAT","+(91)-2614060000",""
"KIRAN MOTORS-RING RD-MARUTI SUZUKI","RING ROAD,NEW OPERA HOUSE, NR. CENTRE POINT,NEAR JAIN GURUDEV PETROL PUMP","SURAT","GUJARAT","+(91)-2612633901",""
"B.M. AUTOLINK-NATIONAL HIGHWAY-MARUTI SUZUKI","30-35,NATIONAL HIGHWAY,0","GANDHIDHAM","GUJARAT","+(91)-2836223331",""
"KIRAN MOTORS-PAL HAZIRA ROAAAD-MARUTI SUZUKI","PAL HAZIRA ROAD,GROUND FLOOR, RAJHANS MULTIPLEX, NEAR RAJHANS CAMPUS","SURAT","GUJARAT","+(91)-9824169149",""
"COMET MOTORS-PANDESARA-MARUTI SUZUKI","G H B ROAD NR.120FT BAMROLI ROAD,CHIKUWADI COMPLEX, PANDESARA","SURAT","GUJARAT","+(91)-2612890413",""
"KATARIA AUTOMOBILES-CHORYASHI-MARUTI SUZUKI","TALUKA- CHORYASHI,PIPLOD","SURAT","GUJARAT","+(91)-2613081234",""
"GS MOTORS-HAR HAR MAHADEO CHOWK-MARUTI SUZUKI","NH-31,HAR HAR MAHADEO CHOWK","BEGUSARAI","BIHAR","+(91)-6243244505",""
"PERFECT AUTO SERVICES","PERFECT HOUSE,,GONDAL ROAD,,NR.RAJKAMAL PETROL PUMP, RAJKOT","RAJKOT","GUJARAT","0281- 2360588","perfect.rjk.sal2@marutidealers.com"
"ATUL MOTORS-BHAKTI NAGAR STATION-MARUTI SUZUKI","TAGORE ROAD,NEAR BHAKTI NAGAR STATION","RAJKOT","GUJARAT","+(91)-2812462779",""
"KATARIA AUTOMOBILES-GANESH SISODRA-MARUTI SUZUKI","891,NH-8,OPP. HARI OM PAVA MILL, NEAR GANESH SISODRA CHOKDI, GANESH SISODRA","NAVSARI","GUJARAT","+(91)-2637239323",""
"KATARIA AUTOMOBILES PRIVATE LIMITED","SURVEY NO: 10/P/1, TPS NO: 10, FP NO: 20 MOTAMAVA, OPP COSMOPLEX THEATER,150 RING ROAD SQUARE,KALAWAD ROAD","RAJKOT","GUJARAT","9879566917",""
"HINDUSTAN AUTO-JULU PARK-MARUTI SUZUKI","MAIN ROAD,NEAR SBI ,JULU PARK","HAZARIBAGH","JHARKHAND","+(91)-9263631350",""
"K.D. MOTORS-UMA NAGAR-MARUTI SUZUKI","41765,MIRZAPUR HIGHWAY,UMA NAGAR","BHUJ","GUJARAT","+(91)-2832232531",""
"SATYA AUTOMOBILES-RAIGARH-MARUTI SUZUKI","Jindal Road, Raigarh (C.G.)","RAIGARH","CHHATTISGARH","09203912702","satyaautoraigarh@gmail.com"
"TRISTAR CARS-NAGPUR RD-MARUTI SUZUKI","NAGPUR ROAD,NEAR TRISTAR HOTELS","CHANDRAPUR","MAHARASHTRA","+(91)-7172273051",""
"ATUL MOTORS-LATHI BYPASS-MARUTI SUZUKI","152/1,NEAR LATHI BYEPASS,NEAR HANUMANPARA ROAD,","AMRELI","GUJARAT","+(91)-2792240215",""
"ATUL MOTORS-JAMNAGAR-MARUTI SUZUKI","16-17-19,0","JAMNAGAR","GUJARAT","+(91)-2882571102",""
"AUTOMOTIVE MANUFACTURERS-JALNA RD-MARUTI SUZUKI","1,JALNA ROAD,API CORNER","AURANGABAD","MAHARASHTRA","+(91)-2402484922",""
"PAGARIYA AUTO-ADALAT RD-MARUTI SUZUKI","ADALAT ROAD,PAGARIYA TOWERS","AURANGABAD","MAHARASHTRA","+(91)-2406616666",""
"PAGARIYA AUTO PVT. LTD.","PLOT NO:16, GHOSPURI, BEED-431001","BEED","MAHARASHTRA","+91-9168623578",""
"SUDHA MOTORS-HEHAL-MARUTI SUZUKI","RATU ROAD, HEHAL","RANCHI","JHARKHAND","+(91)-8227996611",""
"HINDUSTAN AUTO-MARAR RAMGARH-MARUTI SUZUKI","RANCHI ROAD,0","RAMGARH","JHARKHAND","+(91)-9263631334",""
"PREMSONS MOTOR-KANKE RD-MARUTI SUZUKI","502,KANKE ROAD,0","RANCHI","JHARKHAND","+(91)-6513015555",""
"Hiltop Motors (A Unit of Hiralal Motors Pvt. Ltd.)","H-22, Near Road 1, Ashok Nagar","RANCHI","JHARKHAND","+91-993120001/+91-9431104771",""
"PREMSONS MOTOR-BARIATU RD-MARUTI SUZUKI","BARIATU ROAD,NEAR D.A.V BARIATU,NEXT TO RAJÂ  APARTMENT","RANCHI","JHARKHAND","+(91)-6513029900",""
"KATARIA AUTOMOBILES PVT LTD","SURVEY NO. 185/3, VILLAGE TIGHRA, NH-8, AL. PARDI VALSAD","VALSAD","MAHARASHTRA","0260-3081208",""
"AMAR CARS PVT. LTD.","SURVEY NO, 1034 & 1035 NATIONAL HIGHWAY  NO 48, (OLD NH NO 8) NEAR WOOD LAND HOTEL  BALITHA VAPI","VAPI","Gujarat","7041333777",""
"KATARIA AUTOMOBILES LTD","Plot No, C-29, N-H -8, GIDC Taluka, Pardi, Vapi, Gujrat.","VAPI","GUJARAT","7930991201","katariatv@rediffmail.com"
"SHAAN CARS-SATPUR-MARUTI SUZUKI","E-3,MIDC AREA, SATPUR","NASHIK","MAHARASHTRA","+(91)-2532351277",""
"KATARIA AUTOMOBILES PRIVATE LIMITED","BLOCK SURVEY NO:295,OPPOSITE RAJPUTANA HOTEL,NEAR SILVASSA RTO OFFICE,ATHEL TEEN RASTA","SILVASSA","DADRA AND NAGAR HAVELI","9624098595",""
"AUTOMOTIVE MANUFACTURERS-AMBAD-MARUTI SUZUKI","P-I-12,MIDC AREA, AMBAD, OPP. AMBAD POST OFFICE","NASHIK","MAHARASHTRA","+(91)-2532380881",""
"SEVA AUTOMOTIVE-AMBAD-MARUTI SUZUKI","X-46,MIDC AREA, NEAR GARWARE SQUARE","NASHIK","MAHARASHTRA","+(91)-2532383890",""
"SEEMANCHAL MOTORS-ALIGANJ-MARUTI SUZUKI","BHAGALPUR- BOUNSI ROAD,ALIGANJ","BHAGALPUR","BIHAR","+(91)-8797096012",""
"PERFECT AUTO SERVICES( A DIVISION OF PERFECT RETREADS PVT LTD)","RAJKOT ROAD,GIDC,DOLATPARA","JUNAGADH","GUJARAT","+(91)-2852661470",""
"ODYSSEY MOTORS-AINTHAPALLI-MARUTI SUZUKI","AINTHAPALLI","SAMBALPUR","ODISHA","+(91)-7782231500",""
"HINDUSTAN AUTO-BOKARO-MARUTI SUZUKI","R-1,CITY CENTRE,SECTOR-IV, BOKARO STEEL CITY","BOKARO STEEL CITY","JHARKHAND","+(91)-9204796100",""
"RELIABLE INDUSTRIES-SARWAN RD-MARUTI SUZUKI","NEW SARWAN ROAD,NEAR RAM JANKI MANDIR","DEOGHAR","JHARKHAND","+(91)-9835806668",""
"SHAAN CARS PVT. LTD.","SURVEY NO 173/4,173/5,173/6 NASHIK PUNE ROAD,A/P VELHALE TEH. SANGAMNER DIST.","AHMEDNAGAR","MAHARASHTRA","9822501816",""
"SEVA AUTOMOTIVE-NANDED HYDERABAD RD-MARUTI SUZUKI","NANDED HYDERABAD ROAD,0","NANDED","MAHARASHTRA","+(91)-2462230722",""
"RELIABLE INDUSTRIES-MATKURIYA-MARUTI SUZUKI","KATRAS ROAD,MATKURIYA","DHANBAD","JHARKHAND","+91-9135000632/7654836688",""
"Car One (A Unit of Rajhans Automobiles Pvt Ltd.)","GT Road , NH2 – Saharjori, Barwadda","DHANBAD","JHARKHAND","+91-7979999291",""
"RELIABLE INDUSTRIES-SARAIDHELLA-MARUTI SUZUKI","KOLA KUSMA, SARAIDHELLA","DHANBAD","JHARKHAND","+91-9135009788/9835829955",""
"SEEMANCHAL MOTORS-GULAB BAGH-MARUTI SUZUKI","NH-31,NEAR MARKETING YARD, GULAB BAGH","PURNEA","BIHAR","+(91)-6454232529",""
"ATUL MOTORS PVT LTD","PLOT NO. 280, NEAR VANANA TOLL PLAZA, RAJKOT-PORBANDAR HIGHWAY, VANANA GIDC","PORBANDAR","GUJARAT","02801 290007",""
"MOTOR WORLD-PARIDIH-MARUTI SUZUKI","N.H-33,PARIDIH, MANGO","JAMSHEDPUR","JHARKHAND","+(91)-6572360341",""
"PEBCO MOTORS-BISTUPUR-MARUTI SUZUKI","MAIN ROAD,HINDUSTAN BUILDING,BISTUPUR","JAMSHEDPUR","JHARKHAND","+(91)-6572249054",""
"PEBCO MOTORS-SAKCHI-MARUTI SUZUKI","372/A,STRAIGHT MILE ROAD,LINE NO. 12, SAKCHI","JAMSHEDPUR","JHARKHAND","+(91)-6576504444",""
"THE KOTHARI WHEELS","GATE NO 747, WARULWADI, PUNE-NASHIK HIGHWAY, NARAYANGAON","NARAYANGAON","MAHARASHTRA","+(91)-2132244002",""
"VARUN MOTORS-PANGRA-BARGAON-MARUTI SUZUKI","HYDERABAD HIGH WAY,PANGRA-BARGAON","NIZAMABAD","TELANGANA","+(91)-8462236236",""
"BEEKAY AUTO PVT. LTD.","NH-31, JESHU ASHRAM, SILIGURI,","SILIGURI","WEST BENGAL","0353-2571264",""
"AHER AUTOPRIME LLP","SADANAND SANKOOL, NEAR PORNIMA CHOWK, MURBAD ROAD, BELOW HOTEL HERITAGE, KALYAN (WEST)","KALYAN","MAHARASHTRA","0251-2327344",""
"SEVOKE MOTORS-SEVOKE RD-MARUTI SUZUKI","233,SEVOKE ROAD,0","SILIGURI","WEST BENGAL","+(91)-3532545311",""
"SAI SERVICE-STATION RD-MARUTI SUZUKI","277A,STATION ROAD,ANDRADES BHAVAN, NEAR UMELAPHATAK, VASAI(WEST),","VASAI","MAHARASHTRA","+(91)-2503262604",""
"PRAKASH AUTO-VITTHALWADI STATION RD-MARUTI SUZUKI","VITTHALWADI STATION ROAD,0","ULHASNAGAR","MAHARASHTRA","+(91)-2512566314",""
"BEEKAY AUTO-CHANDA MORE-MARUTI SUZUKI","NATIONAL HIGHWAY NO.2,CHANDA MORE","ASANSOL","WEST BENGAL","+(91)-3432344030",""
"ENTEL MOTORS-TADONG-MARUTI SUZUKI","6TH MILE,P.O. TADONG","GANGTOK","SIKKIM","+(91)-3592231828",""
"PARAMOUNT WHEELS-HATKESH UDYONG NAGAR-MARUTI SUZUKI","A1/A-B,KASHMIRA ROAD,VELVIN CENTER, HATKESH UDYOG NAGAR","THANE","MAHARASHTRA","+(91)-2242933933",""
"FORTPOINT AUTOMOTIVE-BUNDER RD-MARUTI SUZUKI","326-C,COMPOUNDGHODBUNDER ROAD,MOHAN MILLS","THANE","MAHARASHTRA","+(91)-2225894650",""
"NAVNIT MOTORS-GOKULNAGAR-MARUTI SUZUKI","MUMBAI AGRA ROAD,GOKULNAGAR","THANE","MAHARASHTRA","+(91)-2266776699",""
"SIMRAN MOTORS PVT. LTD.","BUSINESS PARK, UNIT NO: 3 & 4,DIGHA AIROLI, NAVI MUMBAI","MUMBAI","MAHARASHTRA","8108107074",""
"SAI SERVICE PRIVATE LIMITED","SUYOG CO OPERATIVE HOUSING SOCIETY SHOP NO 1 TO 5 & 9 NEW LINK ROAD BORIVALI","BORIVALI WEST","MAHARASHTRA","022-28999500",""
"VELOX MOTORS (A UNIT OF CARKRAFT AUTOMOBILES PVT LTD.)","SHOP N0: 7&8, RUNWAL R SQUARE,LAL BAHADUR SHASTRI ROAD,VARDHMAN NAGAR, MULUND (WEST),","MUMBAI","MAHARASHTRA","9325721619",""
"SHIVAM AUTOZONE-KANDIVALI-MARUTI SUZUKI","28,S.V ROAD,LAKSHACHANDI TOWERS, NEXT TO SHOPPERS STOP,KANDIVLI","MUMBAI","MAHARASHTRA","+(91)-2233244444",""
"AUTOMOTIVE MANUFACTURERS-SAGAR CHAUK-MARUTI SUZUKI","NANDED ROAD,SAGAR CHAUK, OPPOSITE TO TIRUPATI LODGE,LATUR","LATUR","MAHARASHTRA","+(91)-2382251458",""
"EXCELL AUTOVISTA (PVT) LIMITED","GROUND FLOOR, SIDDHANCHAL ARCADE NEAR INORBIT MALL, LINK ROAD MALAD(WEST),MUMBAI-400064","MUMBAI","MAHARASHTRA","022-67021111",""
"SAI SERVICE PRIVATE LIMITED","DIVYAJYOT CHS,OPP SAHAR BUS STOP, NEAR HDFC BANK, S.V ROAD, GOREGAON (WEST), 400062 ","MUMBAI","MAHARASHTRA","+91-22-28714455",""
"MY CAR (PUNE) PVT. LTD.","SHOP NO: 5, 6, & 7 PALM BEACH GALLERIA,SECTOR 19, PAL BEACH ROAD","MUMBAI","MAHARASHTRA","7719800000",""
"FORTPOINT AUTOMOTIVE CARS PVT. LTD.","Viva Hubtown, Ground Floor, unit no 1,2,3 Shankar Wadi, off Western Express Highway Jogeshwari East, Mumbai","MUMBAI","MAHARASHTRA","9594973643",""
"SHIVAM AUTOZONE INDIA PVT. LTD.","UNIT NO: 5 & 6, HIRANANDANI LIGHT HALL, SAKI VIHAR ROAD, POWAI","MUMBAI","MAHARASHTRA","+91-9664393939",""
"VARUN MOTORS PVT. LTD.","1-81/3/10/2 Rekurthi Village Jagtial Road, Karimnagar -505451","KARIMNAGAR","TELANGANA","9985736555",""
"EXCELL AUTOVISTA-KHARGHAR-MARUTI SUZUKI","42012,MUMBAI PUNE HIGHWAY,ADITYA PLANET, SECTOR 10, KOPRA, KHARGHAR","KHARGHAR","MAHARASHTRA","+(91)-1592250047",""
"SAI SERVICE-WESTERN EXPRESS HIGHWAY-MARUTI SUZUKI","WESTERN EXPRESS HIGHWAY,DIAG.OPP. GOLD SPOT FACT,ANDHERI(EAST)","MUMBAI","MAHARASHTRA","+(91)-2226820066",""
"AUTOMOTIVE MANUFACTURERS-SHIRVANE VILLAGE-MARUTI SUZUKI","D-234,BOMBAY PUNE ROAD,MIDC,TTC INDL.AREA,SHIRVANE VILLAGE","MUMBAI","MAHARASHTRA","+(91)-2265161003",""
"AUTOMOTIVE MANUFACTURERS LTD","PHOENIX PARAGON PLAZA, SHOP NO 22 & 23 LBS MARG KURLA","MUMBAI","MAHARASHTRA","251458",""
"SIMRAN MOTORS-NEW PANVEL WEST-MARUTI SUZUKI","42043,PUNE HIGHWAY, SECTOR-15, OPP.GARDEN HOTEL MUMBAI,NEW PANVEL(W)","PANVEL","MAHARASHTRA","+(91)-2227462605",""
"KIRAN MOTORS MAHARASHTRA (DIVISION OF KIRAN MOTORS)","SHOP NO. 3,4,5,6, & BASEMENT B-011 /B020, VIKAS CENTRE 106,S.V. ROAD, SANTA CRUZ WEST MUMBAI","MUMBAI","MAHARASHTRA","022-40070000",""
"SAINATH AUTOLINKS-G T RD-MARUTI SUZUKI","G.T. ROAD,FARIDPUR, DURGAPUR","DURGAPUR","WEST BENGAL","+(91)-3432549999",""
"ADARSHA AUTOMOTIVES-KARIMNAGAR-MARUTI SUZUKI","HYDERABAD ROAD BY-PASS JUNCTION,0","KARIMNAGAR","TELANGANA","+(91)-8782277100",""
"MY CAR (PUNE) PVT. LTD.","GNO: 625/1/3/1, STAR WAGEN, A/P- KURULI, CHAKAN 410501","PUNE","MAHARASHTRA","+91-9326530074",""
"EXCELL AUTOVISTA-BANDRA WEST-MARUTI SUZUKI","257,S.V. ROAD,BANDRA(W)","MUMBAI","MAHARASHTRA","+(91)-2267021111",""
"PODDAR CAR WORLD","SIRISHTALA, COLLEGE PARA , JALPAIGURI","JALPAIGURI","WEST BENGAL","8945533001",""
"J K WHEELS-GABGACHHI-MARUTI SUZUKI","NH-34,GABGACHHI","MALDA","WEST BENGAL","+(91)-3512258884",""
"SAI SERVICE-LOWER PAREL-MARUTI SUZUKI","462,SENAPATI BAPAT MARG,PHOENIX MILL COMPOUND,LOWER PAREL,","MUMBAI","MAHARASHTRA","+(91)-2224939977",""
"FORTPOINT AUTOMOTIVE-CHINCHPOKLI-MARUTI SUZUKI","770,DR. B. AMBEDKAR ROAD,MERU PLOT, MAZGAON DIVISION, , CHINCHPOKLI(E),","MUMBAI","MAHARASHTRA","+(91)-2243435353",""
"VITESSE PRIVATE-WORLI-MARUTI SUZUKI","SETH MOTILAL G SANGHI MARG,1 TURF VIEW, WORLI","MUMBAI","MAHARASHTRA","+(91)-2224945464",""
"WONDER CARS-MIDC CHICHWAD-MARUTI SUZUKI","64/8,BLOCK- 2, MIDC CHINCHWAD","PUNE","MAHARASHTRA","+(91)-2027486000",""
"SAH & SANGHI AUTO-GIRI KUNJ-MARUTI SUZUKI","11-C N S PATKAR MARG,GIRI KUNJ,KEMPS CORNER","MUMBAI","MAHARASHTRA","+(91)-2223803423",""
"SAI SERVICE PRIVATE LIMITED","GATE NO. 1361, PLOT NO. 83 PUNE-NAGAR ROAD, WAGHOLI","PUNE","Maharashtra","9923208208",""
"K. T. S. AUTOMOTORS-P.D. MELLO RD-MARUTI SUZUKI","207-209,P.D. MELLO ROAD,ARYA BUILDING,FORT","MUMBAI","MAHARASHTRA","+(91)-2222653151",""
"SKY AUTOMOBILES-JAGDALPUR-MARUTI SUZUKI","GEEDAM ROAD,JAGDALPUR","JAGDALPUR","CHHATTISGARH","+(91)-9584465279",""
"SAI SERVICE-FUGEWADI-MARUTI SUZUKI","BOMBAY-PUNE ROAD,FUGEWADI","PUNE","MAHARASHTRA","+(91)-2046404430",""
"Wonder Cars","Survey No. 165, Kokane ChowkPimple Saudagar, Pune ","Pune","MAHARASHTRA","9850094123",""
"THE KOTHARI WHEELS-VIMAN NAGAR CHOWK-MARUTI SUZUKI","33/2B/1,AHMADNAGAR ROAD,2 TRADE NET, VIMAN NAGAR CHOWK","PUNE","MAHARASHTRA","+(91)-2026631177",""
"MY CAR(PUNE)-WAKAD-MARUTI SUZUKI","MUMBAI- BANGALORE PUNE BYE PASS,NEAR WAKAD POLICE CHOWKY, WAKAD","PUNE","MAHARASHTRA","+(91)-2039888333",""
"EXCELL AUTOVISTA (PVT) LIMITED","OFFICE NO: 1 & 2, GROUND FLOOR, KONARK ICON BUILDING, NEAR SEASONS MALL,MAGARPATTA KHARADI ROAD, HADAPSAR","PUNE","MAHARASHTRA","9011450000",""
"SUMANKIRTI CARS-EXPRESS HIGHWAY BANER-MARUTI SUZUKI","35,EXPRESS HIGHWAY BANER,KSHITIJ HEIGHTS,NEAR SHIVSAGAR MANGAL KARYALAY","PUNE","MAHARASHTRA","+(91)-2066823812",""
"ACE KUDALE CAR-MANJRI BUDRUK-MARUTI SUZUKI","36/2C/1,PUNE SOLAPUR HIGHWAY,MANJRI BUDRUK","PUNE","MAHARASHTRA","+(91)-2030456456",""
"MAHALAXMI AUTOMOTIVES PVT. LTD.","SHOP 101, 102 , 967/2 SUNIT CAPITAL SENAPATI BAPAT ROAD , SHIVAJI NAGAR","PUNE","MAHARASHTRA","67260000",""
"SAI SERVICE-DECCAN GYMKHANA-MARUTI SUZUKI","DECCAN GYMKHANA","PUNE","MAHARASHTRA","+(91)-2041401111",""
"SEHGAL AUTORIDERS-ERANDWANE-MARUTI SUZUKI","82/2,LAW COLLEGE ROAD,ERANDWANE","PUNE","MAHARASHTRA","+(91)-8308306666",""
"CHOWGULE INDUSTRIES-MAHATMA PHULE PETH-MARUTI SUZUKI","VARDHAN BULDING(OSWAL BANDHU CHAMBERS,) S.NOÂ  321/A/3, JAWAHARLAL NEHRU MARG, MAHATMA PHULE PETH, SEVEN LOVES CHOWK.","PUNE","MAHARASHTRA","+(91)-2066810400",""
"CHOWGULE INDUSTRIES-PUNE SATARA RD-MARUTI SUZUKI","47/2A/2,PUNE SATARA ROAD,TAWARE COLONY OFF","PUNE","MAHARASHTRA","+(91)-2066064600",""
"SEHGAL AUTORIDERS PVT. LTD.","S. NO. 51,PLOT NO 3,HISSA NO. 5,BAVDHAN KHURD","PUNE","MAHARASHTRA","8888881373",""
"ODYSSEY MOTORS-KULAD-MARUTI SUZUKI","NH-55,AT/PO-KULAD(NEAR NALCO CPP),","ANGUL","ODISHA","+(91)-9437050356",""
"CHOWGULE INDUSTRIES-AMBEGAON-MARUTI SUZUKI","1,KATRAJ BYPASS ROAD,, NEXT TO PODDAR INTERNATIONAL SCHOOL, AMBEGAON, HAVELI","PUNE","MAHARASHTRA","+(91)-2066803500",""
"MAHALAXMI AUTOMOTIVES-KASABA-MARUTI SUZUKI","1,PHALTAN ROAD,KASABA","BARAMATI","MAHARASHTRA","+(91)-2112305200",""
"WIN MOTORS BHADRAKALI AUTOCARE PVT.LTD","SURVEY NO. 16A and 16B LASHKARSINGARAM REVENUE VILLAGE
HANAMKONDA, ","WARANGAL","TELANGANA","8688828002",""
"ADARSHA AUTOMOTIVES-WARRANGAL-MARUTI SUZUKI","7-7-376,MULUGU X ROAD,0","WARANGAL","TELANGANA","+(91)-8702523339",""
"LEGEND CARS-JEYPORE-MARUTI SUZUKI","HOTEL HELLO JEYPORE, 764006","JEYPORE","ODISHA","+91-7752029391 / 8114393444",""
"BEEKAY AUTO PVT. LTD.","NH-2, CHADNI MORE,SATTAR MILE, BARDDHAMAN","BARDDHAMAN","WEST BENGAL","0342- 2647002","beekay_bwn@sancharnet.in"
"CHAVAN MOTORS-HOTAGI RD-MARUTI SUZUKI","18,HOTAGI ROAD,39 INDUSTRIAL ESTATE","SHOLAPUR","MAHARASHTRA","+(91)-2172606666",""
"BHANDARI AUTOMOBILES-JHAPATAPUR-MARUTI SUZUKI","BHANDARI BUILDING,JHAPATAPUR","KHARAGPUR","WEST BENGAL","+(91)-3222256070",""
"PODDAR CAR WORLD","CHAKCHAKA P.O,DISTT COOCHBEHAR","COOCH BEHAR","WEST BENGAL","+91-9836301616",""
"VARUN MOTORS-HYDER NAGAR-MARUTI SUZUKI","44563, B.C.P. COMPLEX,OPP: CHERMAS, HYDER NAGAR,KUKATPALLY","HYDERABAD","TELANGANA","+(91)-4023894022",""
"SAI SERVICE PRIVATE LIMITED","PLOT NO : 155 TO 157 & 168 TO 170, MADEENAGUDA, SERILINGAM PALLY MIYAPUR","HYDERABAD","TELANGANA","+91-7799117171",""
"AUTOFIN-OLD BOWENPALLY-MARUTI SUZUKI","33,MEDCHAL HIGHWAY,NEAR MAHENDER REDDY GARDENS,OLD BOWENPALLY","SECUNDERABAD","TELANGANA","+(91)-4044662999",""
"GEM MOTORS-KONDAPUR-MARUTI SUZUKI","64,KONDAPUR","HYDERABAD","TELANGANA","+(91)-4040506070",""
"ACER MOTORS-TRIMULGHERRY-MARUTI SUZUKI","A-1,MOTI VALLEY,TRIMULGHERRY","SECUNDERABAD","TELANGANA","+(91)-4027740774",""
"R.K.S MOTORS (P) LTD.","1-10-1/285/1, BESIDE BHARAT PETROL PUMP,ECIL CROSS ROAD, KUSHAIGUDA","HYDERABAD","TELANGANA","+040-4049054923",""
"SAI SERVICE-ERRAGADDA-MARUTI SUZUKI","ERRAGADA MAIN ROAD,ESIDE GOKUL THEATRE, ERRAGADDA","HYDERABAD","TELANGANA","+(91)-4023808080",""
"VARUN MOTORS-BEGUMPET-MARUTI SUZUKI","1-10-177, VARUN TOWERS,BEGUMPET","HYDERABAD","TELANGANA","+(91)-4027767676",""
"JAYABHERI AUTOMOTIVES PVT. LTD.","CB SQUARE PLOT NO. 113, 114 & 115 LUMBINI ENCLAVE OPP BIO DIVERSITY PARK GACHIBOWLI","HYDERABAD","TELANGANA","0891-2505000",""
"R.K.S MOTORS-SECUNDERABAD-MARUTI SUZUKI","SABOO TOWERS","SECUNDERABAD","TELANGANA","+(91)-4027772777",""
"VARUN MOTORS-GACHIBOWLI-MARUTI SUZUKI","115,I T PARK, GACHIBOWLI, NANKRAMGUDA VILLAGE","HYDERABAD","TELANGANA","+(91)-4044887676",""
"VARUN MOTORS-BANJARA HILLS-MARUTI SUZUKI","ROAD NO 2,OPP KBR PARK, BANJARA HILLS","HYDERABAD","TELANGANA","+(91)-4023607676",""
"PAVAN MOTORS PVT. LTD.","5-4-183/184, GROUND FLOOR MODI SQUARE RANIGUNJ","SECUNDERABAD","TELANGANA","040-27544444",""
"R.K.S MOTORS-SOMJIGUDA-MARUTI SUZUKI","6-3-905,RAJBHAVAN ROAD,SABOO TOWERS,SOMJIGUDA","HYDERABAD","TELANGANA","+(91)-4023452345",""
"KALYANI MOTORS PVT. LTD.","P.NO. 2, RAGHAVENDRA NAGAR, NACHARAM,NEAR VYJAYANTHI THEATRE","HYDERABAD","TELANGANA","80-46699666",""
"LAHOTI MOTORS-GULBURGA-MARUTI SUZUKI","7/1215,LAHOTI GARDENS, NEAR K M F MILK DAIRY, HUMNABAD ROAD","GULBARGA","KARNATAKA","+(91)-9449977777",""
"THE MITHRA AGENCIES-HIMAYATNAGAR-MARUTI SUZUKI","3-6-478, ANAND ESTATES, HIMAYATNAGAR","HYDERABAD","TELANGANA","+(91)-4027634444",""
"THE MITHRA AGENCIES-MEHDIPATNAM-MARUTI SUZUKI","SALARJUNG COLONY,MEHDIPATNAM","HYDERABAD","TELANGANA","+(91)-4065533333",""
