"Dealer Name","Address","City","State","Pincode","Contact","Email"
"M/S. KAMAL MOTORS","MANGAL MURTI  BUILDING NO. 11A WING, SHOP NO. 17,, MANKHURD GHATKOPAR LINK ROAD, CHIKUWADI, MANKHURD (WEST)","Mumbai","Maharashtra","400043","9321889901","mankhurd@kamalmotors.co.in"
"BAFNA Motors (Mumbai) Pvt. Ltd.","SHOP NO.10, S V ROAD,, NR. INDUSTRIAL ESTATE, JOGESHWARI,","Mumbai","Maharashtra","400060","022-56931314","bmmpl.thane@indiatimes.com"
"JAIKA MOTORS LTD","LOTUS KRISHNA, MOUNT ROAD,, SADAR, NR. HOTEL DUA INTERNATIONAL,","Nagpur","Maharashtra","440001","0712-2641729","puri@nagpur.jaika.com"
"JAIKA MOTORS LTD","KH. NO. 36, PH. NO. 20, 13 KM MILE STONE,, BHANDARA ROAD,ASOLI,","Nagpur","Maharashtra","441104","9011684577","cs.talwar@nagpur.jaika.com"
"JAIKA MOTORS LTD","D.R.D.E,  N.M.C MARG, CIVIL LINES","Nagpur","Maharashtra","440001","0712-3987600","puri@nagpur.jaika.com"
"N S MOTOR","HYDERABAD HIGHWAY, NU","Nagpur","Maharashtra","440016","","nangia_mahesh@yahoo.com / ns.motor@yahoo.com"
"JAIKA MOTORS LTD","ASOLI 13 KM MILES STONE, BHANDARA ROAD","Nagpur","Maharashtra","440001","9850399012 Ph No. 0721-2510663","amravati@jaika.com"
"JAIKA MOTORS LTD","NR. POLICE STATION,, PODDAR HOSPITAL, KALMESHWAR,","Nagpur","Maharashtra","441501","9552130463","puri@nagpur.jaika.com"
"BAFNA MOTORS PVT. LTD.","AIRPORT ROAD, SANGVI,, CITY AND DISTRICT NANDED","Nanded","Maharashtra","431605","9820122929","bafnaho@bafnamotors.in"
"BAFNA MOTORS PVT. LTD.","GUT NO 100 , PIMPALGAON (MAHADEV) TQ. ARDHAPUR DIST NANDED","Nanded","Maharashtra","431604","9922004323","bmlcvd@rediffmail.com"
"UJWAL AUTOMOTIVES PVT. LTD.","1 NEHA PARK DHULE ROAD, DHULE NANDURBAR ROAD","Nandurbar","Maharashtra","425412","8805012186","akp@ujwalauto.com"
"STERLING MOTORS","OLD AGRA ROAD,, GADKARI CHOWK,","Nashik","Maharashtra","422001","9822592477","sterling_nsk@yahoo.com"
"SHOURYA MOTORS","GROUND FLR, SHOP NO.1, B-01 A WING, RAVIRAJ ARCADE,, NR PANCHAWATI DENTAL COLLEGE,KEVADIBEN, PANCHAVATI,MUMBAI AGRA RD","Nashik","Maharashtra","422003","9112244821","shouryamotors099@gmail.com"
"UJWAL AUTOMOTIVES PVT LTD-1007340","TULJABHAWANI COMPLEX,, NEAR LOTUS HOSPITAL, VINCHUR ROAD, LASALGAON","Nashik","Maharashtra","422306","8669605392",""
"UJWAL AUTOMOTIVES PVT LTD-1007340","14, PAWAR CHAMBERS,, NASIK CO-OPERATIVE HSG SOCIETY, MAHATAMA NAGAR, TRYAMBAK ROAD","Nashik","Maharashtra","422005","9523028593","gm.ujwalauto.com"
"UJWAL AUTOMOTIVES PVT LTD-1007340","NEAR GULMOHAR HOTEL,, VINCHUR ROAD,","Nashik","Maharashtra","422303","8669605395",""
"M/S. KAMAL MOTORS","PLOT NO. 29, SECTOR 1,, NERUL","Navi Mumbai","Maharashtra","400706","222708982","admin@kamalmotors.com"
"UNITECH AUTOMOBILES PVT LTD","PLOT NO D - 517,TTC INDUSTRIAL AREA, MIDC,, TURBHE MAPHE ROAD,TURBHE","Navi Mumbai","Maharashtra","400705","9029096235","technoint@vsnl.com"
"BAFNA MOTORS PVT. LTD.","NEAR TRIGANESH THEATRE,, TRIGANESH COMPLEX,HIGHWAY NO.9, MAIN ROAD,","Omerga","Maharashtra","413606","",""
"BAFNA MOTORS PVT. LTD.","PLOT NO A -18/8, NEAR SAMRUDHI PETROL PUMP,, MIDC AREA, YEDSHI ROAD, OSMANABAD,","Osmanabad","Maharashtra","413501","02472-227199 / 9923405539","bafnaosmanabad@gmail.com"
"SATISH MOTORS (P) LTD.","MAIN CITY ROAD,, ABHINANDAN MANGAL ROAD,KARYALAY PAITHAN,","Paithan","Maharashtra","431107","",""
"UNITECH AUTOMOBILES PVT LTD","GAT NO 132 & 134,KOLKHE VILLAGE, NEAR PALSPHA PHATA,MUMBAI PUNE HIGHWAY","Panvel","Maharashtra","410218","",""
"BAFNA MOTORS INDIA PVT LTD","AMRAVATI ROAD, INFRONT OF JANPAD PANCHAYAT,, HIINGOLI, PARBHANI","Parbhani","Maharashtra","431511","7770937788",""
"SATISH MOTORS (P) LTD.","JINTUR ROAD, BESIDES CHOUDHARY HOSPITAL, BESIDES CHOUDHARY HOSPITAL","Parbhani","Maharashtra","431401","0252-242401","0252-242401"
"UNITECH AUTOMOBILES PVT LTD","BOMBAY- GOA ROAD,, NEAR RELIANCE PETROL PUMP,","Pen","Maharashtra","402107","02143-9225105416","tis@bom2.vsnl.net.in"
"NEEVAN MOTORS PVT LTD-1007510","83/2B/4 , PHARANDWADI, PHALTAN DIVISION,, NEAR JINTI NAKA, PHALTAN,","Phaltan","Maharashtra","415523","7798660660","md@nevaanmotors.com"
"SEHGAL WHEELS PRIVATE LIMITED","NARAYANGAON ROAD, OPP S. T. STAND, NARYANGAON","Pune","Maharashtra","412401","020-66339999","nickysehgal@sehgalautoriders.com"
"EXCEL VEHICLES (A UNIT OF MY CAR PUNE PVT LTD)","A/P 132/1B, THATHAWADE,, MUMBAI PUNE BANGALORE BYEPASS,","Pune","Maharashtra","411003","02067205111","rajivcfo@mygroupbiz.com"
"BAFNA AUTO ENGINEERING PVT. LTD.","SURVEY NO.280/1, TIMBER MARKET ROAD,, SEVEN LOVES CHOWK,","Pune","Maharashtra","411042","020-26438181","sgbafna@hotmail.com"
"EXCEL VEHICLES (A UNIT OF MY CAR PUNE PVT LTD)","GAT NO. 624, HISSA NO. 5/2, VILLAGE KURULI CHAKAN,, KHED TALUKA, CITY AND DISTRICT PUNE,","Pune","Maharashtra","410501","9326530088/020-67205001","rajivcfo@mycarmaruit.com"
"SEHGAL WHEELS PRIVATE LIMITED","CHEVANTA NIVAS, PUNE NASHIK ROAD,, NEAR SWAYAMVAR MANGAL KARYALEY,","Pune","Maharashtra","410501","9922508601/020-30635131","johnnysehgal@sehgalwheels.com"
"BAFNA AUTO ENGINEERING PVT. LTD.","A/P  DAUND","Pune","Maharashtra","412207","9822004560","sanjay@bafnaauto.com"
"VOHRA AUTO SERVICES-100A110","SR. NO. 133 OPP OCTROI POST, NH 4 JUST AFTER GHAT,, SHINDEWADI, BHOR,","Pune","Maharashtra","412203","'02113297107","vohraautoservices@gmail.com"
"SEHGAL WHEELS PRIVATE LIMITED","MUMBAI PUNE  ROAD., PLOT NO P1 D3 BLOCK MIDC","Pune","Maharashtra","411035","020-30635100","johnnysehgal@sehgalwheels.com"
"PIPADA MOTORS","449, SAKURI,NAGAR MANMAD ROAD,, TALUKA-RAHATA, SAKURI,AHMEDNAGAR","Rahta Pimplas","Maharashtra","423107","9822917611","pipadamotorsts11@gmail.com"
"BAFNA Motors (Mumbai) Pvt. Ltd.","VILLAGE- KOLKHE, PALASPA PHATA VILLAGE- KOLKHE,, C.C.I LOGISTICS, PALASPA,OLD MUMBAII- PUNE ROAD,PANVEL,","Raigad","Maharashtra","410206","9920410410/02143-220066","panvelworkshop@bafnamotors.in"
"BAFNA MOTORS (RATNAGIRI) PVT. LTD.","D/24, MIDC, MIRJOLE","Ratnagiri","Maharashtra","415639","02352-230404","bafnartn@rediffmail.com"
"UNITECH AUTOMOBILES PVT LTD","PARMAR  NAGAR, S T ROADS","Roha Ashtami","Maharashtra","402109","","technoint@vsnl.com"
"LEENA AUTOMOTIVE INDIA PVT LTD","S NO 54/3, PLOT NO. 175-A,, SANGAMNER CO-OP INDUSTRIAL ESTATE,, PUNE NASHIK HIGHWAY,","Sangamner","Maharashtra","422605","9673777711","Sable30786@h-gmail.com"
"CHETAN MOTORS","GAT NO:-441/1/2/1A, A/P KASABE DIGRAJ,, SANGLI  ISLAMPUR ROAD,MIRAJ TALUKA","Sangli Miraj Kupwad","Maharashtra","416305","9921221600","tej@ghatgegroup.com"
"NEEVAN MOTORS PVT LTD-1007510","A/2, OLD M.I.D.C..,, PUNE BANGALORE HIGHWAY,","Satara","Maharashtra","415004","012162-247932","neevanmotors@gmail.com"
"SHUBHYAN MOTORS PVT. LTD.","J2/5 ADDITIONAL M I D C, CITY - SATARA","Satara","Maharashtra","415004","9822261705","smplngr@shubhyanmotors.co.in"
"SEHGAL WHEELS PRIVATE LIMITED","AMRUTVEL COMPLEX,, SHIKRAPUR NAGAR ROAD, NR BHARAT PETROL PUMP,","Shikrapur","Maharashtra","412208","88059683432","kalwant.singh@sehgalwheels.com"
"STERLING MOTORS-1004423","1/2A SUPER MARKET MURARJI PETH,, OPPOSITE JULI MILL COMPOUND","Sholapur","Maharashtra","413006","0217 / 2745641","sterling_solpaur@yahoo.co.in"
"UJWAL AUTOMOTIVES PVT LTD-1007340","VAVIVES ROAD,, IN FRONT OF MAHINDRA TRACTOR SHOWROOM","Sinnar","Maharashtra","422103","8669605394",""
"CHAVAN AUTO WHEELS PVT LTD","OPP S T STAND, TEMBHURNI,, MADHA, SOLAPUR","Solapur","Maharashtra","413211","8378983736","sm.cawheels@gmail.com"
"CHAVAN AUTO WHEELS PVT LTD","1147, KUMBHARI,AKKALKOT ROAD,, SOLAPUR SOUTH,KUMBHARI,","Solapur","Maharashtra","413006","8805553999","chavanautohwheel@gmail.com"
"EXCEL VEHICLES (A UNIT OF MY CAR PUNE PVT LTD)","SURVEY NO.126/1B, NEAR PETROL PUMP, MUMBAI PUNE BANGALORE HIGHWAY, TALUKA MULSHI, TATHAWADE CITY, DISTRICT - PUNE,","Talavade","Maharashtra","411033","020-67205001,5113,5115, 5120, 5124","rajivcfo@marutimycar.com;ajaygarg@marutimycar.com"
"M/S. KAMAL MOTORS","KALYAN SHILPHATA ROAD,, NR, ROYAL HOTEL,DOMBIVALI, THANE,","Thane","Maharashtra","421201","9322915361","dombivili@kamalmotors.co.in"
"M/S. KAMAL MOTORS","PLOT NO. 3 NEAR S.E.S. SCHOOL, VITHALWADI STATION ROAD","Thane","Maharashtra","421005","18005324999","crebhiwandi3s@kamalmotors.co.in"
"UNITECH AUTOMOBILES PVT LTD","SHOP NO 4/5, YASH COMPLEX, BHIWANDI WADA ROAD,, NEAR MARATHA PUNJAB HOTEL, ANJUR FATA,","Thane","Maharashtra","421302","",""
"M/S. KAMAL MOTORS","SHEELA SADAN, VILLAGE GANDRE,, BHIWANDI - WADA ROAD, OPP PALLAVI HOTEL,","Thane","Maharashtra","421303","02526-686568","vada@kamlamotors.co.in"
"BAFNA Motors (Mumbai) Pvt. Ltd.","SURVEY NO 126/2, TAL BHIWANDI","Thane","Maharashtra","400607","09820427738 / 09820030190","dsharma@bafnamotors.in"
"M/S. KAMAL MOTORS","DIAMOND TOWER,NEXT TO OCTROI CHECK NAKA,, GALA NO.14-15-16, A - WING,MIRA BHAYANDAR ROAD, KASHI MIRA,","Thane","Maharashtra","401107","022-28457845","admin@kamalmotors.co.in"
"M/S. KAMAL MOTORS","SURVEY NO. 88/1, 88/2, SONALE VILLAGE,, BHIWANDI BY- PASS, MUMBAI NASIK HIGHWAY NO. 3,","Thane","Maharashtra","421302","9322705292","milind@kamalmotors.co.in"
"M/S. KAMAL MOTORS","CO-OP HOUSING SOCIETY, THANE NASIK HIGHWAY,, LOUISWADI, CITY - THANE , DIST - THANE","Thane","Maharashtra","400604","9821026403","kamal@kamalmotors.co.in"
"JAIKA MOTORS LTD","BHISI NAKA CHOWK,, NEAR LAXMI SAOJI,","Umred","Maharashtra","441203","7774071136","nilesh.manekar@nagpur.jaika.com"
"SATISH MOTORS (P) LTD.","GANGAPUR ROAD,, NU","Vaijapur","Maharashtra","423701","","satishmotors@sify.com"
"M/S. KAMAL MOTORS","NO. 78, VARTAK WADI, NEAR INDIAN OIL PETROL PUMPS, PELHAR, NALASOPARA VILLAGE, VASAI EAST,","Vasai-virar City","Maharashtra","401208","9930777775","kamal@kamalmotors.co.in; tejpal@kamalmotors.co.in"
"NEEVAN MOTORS PVT LTD-1007510","WAI- MAHABALESHWAR ROAD,, INFRONT OF BAZAR SAMITI WAI,","Wai","Maharashtra","412803","9651330330","md@nevaanmtoors.com"
"JAIKA MOTORS LTD","HOUSE NO 1593, SALOD (HIRAPUR), WARDHA YEOTMAL ROAD,, CITY - WARDHA, DISTRICT - WARDHA, STATE - MAHARASHTRA","Wardha","Maharashtra","442001","9822225050","kumar@jaika.com"
"SATISH MOTORS (P) LTD.","B/45, WASHIM-AMRAVATI ROAD,, SHIVAJI CHAURAHA, WASHIM","Washim","Maharashtra","444105","9960813333","krd@satismotors.com"
"MAC VEHICLES PVT LTD","AT.PO.NEAR WADGAON GRAM PANCHAYAT,, ARNI ROAD, YAVATMAL, TAL.DIST.YAVATMAL","Yavatmal","Maharashtra","445001","07232-245410/9764444747","mac_motors@yahoo.com"
"MAC VEHICLES PVT LTD","PLOT NO A - 72,, MIDC LOHARA, YAVATMAL","Yavatmal","Maharashtra","445001","9764444739","mac_motors@yahoo.com"
"MGT MOTORS PRIVATE LIMITED","HMUIA, VEBG, TEDDIM ROAD,, NEAR YMA HALL, CHURACHANPUR","Hmuia Veng","Manipur","795128","8416014645","gtmguite@mgtmotors.com"
"MGT MOTORS PRIVATE LIMITED","AIRPORT ROAD, OPP. ISKON TEMPLE,, SANGAI PROU, IMPHAL,","Sangaiprou Mamang","Manipur","795001","9436027666 / 9436025331","asc@mgtmotors.com"
"MGT MOTORS PRIVATE LIMITED","NH -39, MYANMAR ROAD,, NR. THAUBAL POLICE STATION,","Thoubal","Manipur","795130","9856082603","gtmguite@mgtmotors.com"
"MODRINA AUTO ENTERPRISES","LATHALABOH, NEAR DISTRICT TRANSPORT OFFICE,, NU","Jowai","Meghalaya","793150","",""
"MODRINA AUTO ENTERPRISES","T S S ROAD, MAWLAI(NONGKWAR)","Shillong","Meghalaya","793008","9863061463, 98630222288","modrick@meline.com"
"ZOTHAN AUTOWORKS","103504/01/1535, 103504/01/1537 OF 2010, SAPRAWNGA TRUCK TERMINAL,, PHUNCHAWNG, AIRPORT ROAD, CITY AND DISTRICT - AIZWAL , MIZORAM","Aizawl","Mizoram","796009","9862211027","zothan.autoworks@gmail.com"
"ZOTHAN AUTOWORKS","VENGCHAK, CHAMPHAI","Champhai","Mizoram","796321","8731992428","zothanautoworks.1@gmail.com"
"ZOTHAN AUTOWORKS","DIAKKAWN SILCHAR ROAD, NH - 54,, DIAKKAWN TRAFFIC POINT, KOLASIB","Kolasib","Mizoram","796081","982870464","isaacchawgnthu79@gmail.com"
"ZOTHAN AUTOWORKS","K LALHMANGAIA BUILDING,, SALEM VENG, KAWIZAU,","Lunglei","Mizoram","796701","9366756436","RFZTT36@GMAIL.COM"
"DIMAPUR DIESELS","KOHIMA ROAD,21/2 MILE","Dimapur","Nagaland","797112","03862-230991 / 92","dimapurdiesels@rediffmail.com"
"SAMAL AUTO (INDIA) PVT LTD","AT/PO  JANARAS,, SALAPADA BYEPASS, GHASIPURA","Anandpur","Orissa","758015","9853283519","dilip.mallick@samalautoindia.co.in"
"SAMAL AUTO (INDIA) PVT LTD","KHATA NO. 1128 / 237, AT: SANTRI CHOWK, PO: BANARPAL, NATIONAL HIGHWAY:-  42, ANUGUL","Anugul","Orissa","759128","9437058244","rajesh@samalgroup.com"
"TRUPTI AUTOMOTIVES","N.H. - 55,NUAHATA,, BANARPAL,ANGUL","Anugul","Orissa","759128","0671 - 2492392","info.angul@truptigroup.co. in"
"GAJRAJ AUTOMOBILES PVT LTD","AGRAWAL COMPLEX, NH - 49,, NEAR TOOL PLAZA, AT GANDHI CHOWK,","Balangibahal","Orissa","768216","9437028590",""
"LAXMI SALES & SERVICE PVT LTD","KHATA NO 103/142, PLOT NO 15 &16,AT- KHAMARMUNDA,, SAMBALPUR ROAD,NH-201,P.S. NO-163, BOLANGIR,","Balangir","Orissa","767001","9178049318","bm.bolangir@laxmigroup.biz"
"PAL MOVERS PVT LTD","KHAN NAGAR, KARUDA CHAWK,, NATIONAL HIGHWAY - 5,","Baleshwar","Orissa","756060","0674-2571924","harman@palgroupindia.com"
"SAMAL AUTO (INDIA) PVT LTD","KHATA NO. 94 PLOT -330, KHAN NAGAR, IN FRONT OG MODERN ENGINEERING COLLEGE, NATIONAL HIGHWAY:-  5","Baleshwar","Orissa","756056","9437058244","rajesh@samalgroup.com"
"CONSORTIUM AUTOMOBILES (P) LTD","MAIN ROAD, OPP. DIGANTIKA HOTEL,, BALUGAON, KHURDA","Balugaon","Orissa","752030","9437575085","sm.scv@consortiumauto.com"
"GAJRAJ AUTOMOBILES PVT LTD","KHATIAN NO 763 PLOT NO 2737(P) ,, AT & PO BARGARH , NH-6 ,NR.RELIANCE PETROL PUMP,","Bargarh","Orissa","768028","9437567700","gvpl.tm@gmail.com"
"LAXMI SALES & SERVICE PVT LTD","PLOT NO 19113457, NEAR TOLL GATE,N.H - 6, NEAR TOLL GATE , NATIONAL HIGHWAY - 6","Bargarh","Orissa","768028","9437067826","laxmisales_pvt ltd@rediffmail.com"
"SAMAL AUTO (INDIA) PVT LTD","MAIN ROAD,, DARGA DAHI ROAD,BARIPADA,","Baripada","Orissa","757002","9437962469","samalautoindia@yahoo.co.in"
"SAMAL AUTO (INDIA) PVT LTD","AT WARD NO.35, SRIPADJANG, PO PS BARIPADA,, INFRONT OF PANCHAYAT OFFICE,","Baripada","Orissa","757001","9437553770","rajesh.singh@samalautoindia.net"
"PAL MOVERS PVT LTD","PLOT NO 273,272/933,274/931, KHATIAN NO  154/252 ,, (NEAR MANGLA TEMPLE) SURUPVILLA , NH-18,","Baripada","Orissa","757029","7008196489","hr.palmovers@palgroupindia.com"
"ASTHAVINAYAK MOTORS PVT LTD","MANDIAPALLI, BBSR-VISAKAPATNAM NH - 5,, NEAR CHURCH, JAGANNATHPUR BYE PASS ROAD, BERHAMPUR","Berhampur","Orissa","760007","9437729015","avmotors.tata@gmail.com"
"PAL MOVERS PVT LTD","PLOT NO 840, NEAR NEHRU STADIUM,MAIN ROAD,MAOUZA SAMARAIPUR,, & PLOT NO 840/4448, KHATA NO 821/2605 & 401,BHADRAK","Bhadrak","Orissa","756181","9238589011","ccpbhdrak@palgroupindia.com"
"M/S. KALINGA AUTO SYNDICATE","PLOT NO.1297, KHAT NO. 108, MOUZA-DAKABAHALI, P.S. SADAR, NEAR FCI GODOWN, KESINGA ROAD, BHAWANIPATNA","Bhawanipatna","Orissa","766001","9437024577","kalinga4md@rediffmail.com"
"ASTHAVINAYAK MOTORS PVT LTD","PLOT  NO.728, CUTTACK-PURI ROAD, NEAR FLYOVER,, BOMIKHAL, BHUBANESWAR CITY, DISTRICT KHURDA","Bhubaneswar","Orissa","751010","9437729015","avmotors.tata@gmail.com"
"CONSORTIUM AUTOMOBILES (P) LTD","PLOT NO 644/2148, 645-647,, N H - 5, PAHAL, BHUBNESHWAR, KHURDA","Bhubaneswar","Orissa","752101","9437578038","info@consortiumauto.com"
"TATA MOTORS SALES AND SERVICE - BBSR","GOUTAMNAGAR,, RAJPATH","Bhubaneswar","Orissa","751014","9437016813","nidhinath.thakur@tatamotors.com"
"CONSORTIUM AUTOMOBILES (P) LTD","PLOT 125 SECTOR-A , ZONE B, MANCHESWAR, SACHIVALAYA MARG ,","Bhubaneswar","Orissa","751001","0674-2582204 /2128","info@consortiumauto.com"
"ASTHAVINAYAK MOTORS PVT LTD","PLOT NO 46/3905/5097,OPPOSITE NEW RTO OFFICE, TELUGU NUAGAON., PO : AGASTI  NUAGAON CHATRAPUR, NH -16,","Chhatrapur","Orissa","761026","9437170570","avmotors.tata@gmail.com"
"TRUPTI AUTOMOTIVES","NIALI, MAJHIKHANDA,, CUTTACK","Cuttack","Orissa","754004","9583040249","binavpanda@truptigroup.co.in"
"TRUPTI AUTOMOTIVES","NH - 16, MANGULI  CHOWK, NU","Cuttack","Orissa","754025","0674-2470303","memon@truptigroup.co.in"
"TRUPTI AUTOMOTIVES","SH-12, SARALA ROAD, PO/PS TIRTOL","Cuttack","Orissa","754137","9583040250","binayapanda@truptigroup.co.in"
"JALAN AUTOMOBILES PVT LTD","AT / PO RAJAMUNDA,, BESIDE CHURCH, DEOGHAR,","Deogarh","Orissa","768108","8895866961","agm@jalanauto.com"
"TRUPTI AUTOMOTIVES","NH-55,KANTANALI BYE PASS, ,NEAR DPS SCHOOL","Dhenkanal","Orissa","759001","",""
"TRUPTI AUTOMOTIVES","N.H.5, DUBURI SQUARE,, DUBURI","Duburi","Orissa","755026","7381040332","info.ctc@truptigroup.co.in"
"CONSORTIUM AUTOMOBILES (P) LTD","AT: TRIMURTI STREET(BHANJA MARG),, P O/PS - BHANJANAGAR,","Ganjam","Orissa","761126","9861877610",""
"TRUPTI AUTOMOTIVES","NH-215,PATHARAPADA,, PANIKOILI","Jajapur","Orissa","755019","9437094836","truptipanikoili@yahoo.com"
"SAI SUDHA MOTORS PVT LTD","PLOT NO 142 & 220, KHATA NO 189, THANA NO 216,, N H 215, PATHRAPADA PANIKOILI, JAJPUR","Jajpur","Orissa","755019","9583040300",""
"PAL MOVERS PVT LTD","MAIN ROAD, STATION BAZAR,, NR. RAILWAY STATION,","Jaleswarpur","Orissa","756032","9204056770","biharmotor@hotmail.com"
"TRUPTI AUTOMOTIVES","GUALSINGH,COLLEGE ROAD,THAKURPATNA,, KENDRAPARA","Kendrapara","Orissa","754244","9583040250","binayapanda@truptigroup.co.in"
"SAMAL AUTO (INDIA) PVT LTD","JODIA NATIONAL HIGHWAY 6, KEONJHAR","Kendujhar","Orissa","758002","06764-229217 /229377","rajesh@samalgroup.com"
"PAL MOVERS PVT LTD","AT & P O BHADRASAHI,, NU","Kendujhar","Orissa","758035","9437714193","palmovers@palgroupidia.com"
"PAL MOVERS PVT LTD","SUDSUDIA BY PASS,, NR. RICKSHAW STAND,","Kendujhar","Orissa","758021","9937962627","harman@palgroupindia.com"
"PAL MOVERS PVT LTD","OPP AIR STRIP,N H 215,, NU, TELKOI,","Kendujhar","Orissa","758013","9437067519","harman@palgroupindia.com"
"LAXMI SALES & SERVICE PVT LTD","KHATA NO. 148/149, PLOT NO. 92,STATE HIGHWAY 16, BHAWANI PADA RD, MOUZA - RANIPUR,P.S. NO-54, KHARIAR,NUAPADA","Khariar","Orissa","766107","8018060231","bm.khariar@laxmigroup.biz"
"ASTHAVINAYAK MOTORS PVT LTD","PLOT NO.259, PITTAPALLI,, N H - 5,  CITY AND DISTRICT KHURDA","Khordha","Orissa","752056","9437170570","avmotors.tata@gmail.com"
"KKRISHNA VAAHAN  PVT LTD","ROURKELA - KOIRA ROAD,, KOIRA CITY, SUNDARGARH DISTRICT,","Koida","Orissa","770048","7735599450","r.khaitan28@gmail.com"
"M/S. KALINGA AUTO SYNDICATE","AT TELIGUDA,, PO/PS JEYPORE,","Koraput","Orissa","764001","06854-232719","kalinga_tata05@rediffmail.com"
"CONSORTIUM AUTOMOBILES (P) LTD","PLOT NO 724, DURGA PRASAD,SINDURIA","Nayagarh","Orissa","752069","9937743429","nayagarh@consortiumauto.com"
"TRUPTI AUTOMOTIVES","PLOT NO. 155, AT- JEMADEIPUR,, PANKAL CHHAK,","Nuapatna","Orissa","754007","9583040249","binavpanda@truptigroup.co.in"
"SAI SUDHA MOTORS PVT LTD","IIFCO CHHAK,, IN FRONT OF IIFCO GATE,","Paradip","Orissa","754120","7381040379","trupti.singh@truptogroup.co.in"
"CONSORTIUM AUTOMOBILES (P) LTD","AT/PO GOVT MEDICAL SQUIRE,, P O PARALAKHEMUNDI,","Paralakhemundi","Orissa","761200","9437323756","alliedbusiness@consortiumauto.com"
"CONSORTIUM AUTOMOBILES (P) LTD","PLOT NO. 721-722,, MALATIPATPUR, N.H. 203, P O CHANDANPUR","Puri","Orissa","752012","9337106316","service@consortiumauto.com"
"PAL MOVERS PVT LTD","ARBINDA LANE, WARD NO 12, P O RAIRANGPUR","Rairangpur","Orissa","757043","9937023211","hr.palmovers@palgroupindia.com"
"KKRISHNA VAAHAN  PVT LTD","SHOP NO.08, SH-10,, NEAR HIGHWAY PETROL PUMP","Rajamunda","Orissa","770040","9040513775",""
"KKRISHNA VAAHAN  PVT LTD","PLOT NO. 2020/P,, SH - 10, MANDIAKUDAR","Raurkela","Orissa","770034","9437017750","rahul.khatian@kkrishnavahan.com"
"SREELN MOTORS PVT LTD","PLOT NO 11, KADAMBARIGUDA, J K PUR,, BERHAMPUR ROAD, RAYAGADA","Rayagada","Orissa","765001","9437095112","lnmotors@yahoo.co.in"
"M/S. KALINGA AUTO SYNDICATE","KHATA NO 50/5905, PLOT NO 129/736,, OPP SAI MANDIR, NEW COLONY, J K ROAD,","Rayagada","Orissa","765001","9437009992","kalingargd@rediffmail.com"
"GAJRAJ AUTOMOBILES PVT LTD","PLOT NO. 265/3795 & 2819/3796 ,, OPP:  BHUSHAN STEEL PLANT LTD,THEKOLI,LAPANGA,","Sambalpur","Orissa","768212","9437567700 / 9431114390","sales@gajrajautomobiles.com;service@gajrajautomobi"
"GAJRAJ AUTOMOBILES PVT LTD","N.H. - 6, AT/P.O REMED, SHOP NO.2, 3 & 4, MANISH MANSION,","Sambalpur","Orissa","","",""
"CONSORTIUM AUTOMOBILES (P) LTD","PLOT NO 858/1226,8571/1225, & 858/1226/1341, N.H.5, SINDURAPALLI","Sindurapalli","Orissa","761020","9437575058","berhampur@consortiumauto.com"
"LAXMI SALES & SERVICE PVT LTD","BLDG. NO.976, SIRTOL MAUZA, BOLANGIR ROAD,, NR. JAIGURU COMPLEX, GOKARNESWAR PADA, DISTT SONEPUR","Sonapur","Orissa","767017","0654-220226/09777775605","laxmisales_pvttd@rediffmail.com"
"KKRISHNA VAAHAN  PVT LTD","PLOT NO.352/3630, KHATA NO. 306/238,, NEAR SARDAR POLICE STATION, MCL ROAD, BANDHPALI","Sundargarh","Orissa","770002","9437017750","rahul.khaitan@kkrishnavaahan.com"
"V S T MOTORS LTD.","ULANDI KEERA PALAYAM","Puducherry","Pondicherry","605004","2358875","pondy@vstmotors.com"
"V S T MOTORS LTD.","NO.144-D, KANMANIS GARDEN,, 100 FT ROAD, ULANDAI KEERAPAYALAM, OPP RTO OFFICE,","Puducherry","Pondicherry","605004","9842340770","sdennyrajan@vstmotors.com"
"CMPL MOTORS PVT LTD","DHIMAN COMPLEX, CHANDIGARH AMBALA ROAD,, NEAR FLYOVER, S A S NAGAR,","Alamgir","Punjab","140507","9888275539",""
"NARAIN AUTOMOBILES","3/2, G.T ROAD, AMRITSAR.., AMRITSAR","Amritsar","Punjab","143001","0183-50955372","psuppal@hotmail.com"
"KRISHNA AUTO SALES-1006610","PLOT NO. 533/14, DHANULA ROAD,, NEAR TRUCK UNION,","Barnala","Punjab","148101","9855737732","tatacv@krishnauato.co.in"
"KRISHNA AUTO SALES-1006610","C-20, GROWTH CENTRE,, MANSA ROAD","Bathinda","Punjab","151001","9814010178","ashwanikumar@rediffmail.com"
"KRISHNA AUTO SALES-1006610","C-20, GROWTH CENTRE, MANSA ROAD","Bathinda","Punjab","151001","",""
"DADA MOTORS LTD.","ST NO. 3, MANSA ROAD,, NACHHATTAR NAGAR,","Bathinda","Punjab","151001","8146639705","balwant@dadamotors.com"
"NARAIN AUTOMOBILES","JODHPUR MORD SARHALI ROAD, TARN-TARAN","Chamkaur Sahib","Punjab","140112","",""
"DADA MOTORS LTD.","NEAR GURU NANAK KHALSA COLLEGE,   MALOUT ROAD, TEH. ABOHAR, DISTT","Ferozpur","Punjab","152116","01634-225305","abohar@dadamotors.com"
