"Dealer Name","Address","City","State","Pincode","Contact","Email"
"R R AUTOMOBILES-3002591","NH7, IN FRONT OF DINDAYAL PLAZA, DHEKHA","Rewa","Madhya Pradesh","486001","9425811010","gmrrautomobile@gmail.com"
"R R AUTOMOBILES-3002591","PANNA ROAD, VIRAT NAGAR, PATERI","Satna","Madhya Pradesh","485001","07672 - 230551","stargrp@hotmail.com"
"VARENYAM MOTOR CAR","NEAR BUS STAND, SECRA KHERI ROAD","Sehore","Madhya Pradesh","466001","8959905351","varenyamtata@gmail.com"
"SUNIL AUTOMOTIVES-3009170","BESIDES ISHWAR COLONY, JAHARAT NAKA, JABALPUR ROAD","Seoni","Madhya Pradesh","480661","7771003668","gmsales@sunilauto.com"
"SAMARTH CARS PVT.LTD.","SHRIRAM COLONY, SARASWATI NAGAR","Shivpuri","Madhya Pradesh","473551","7773000122","gm@samarthcars.org"
"SANGHI BROTHERS (INDORE) PVT LTD-3000504","AB ROAD, IN FRONT OF DIPTI CONVENT SCHOOL, DHOBI CHAURAHA","Shujalpur","Madhya Pradesh","465333","9425351342","deepak.t@sbil.in"
"SANGHI BROTHERS (INDORE) PVT LTD-3000504","111, CHACKKAMED, AGAR ROAD","Ujjain","Madhya Pradesh","456006","9669201209","sanghipcd_ujjain@yahoo.com"
"VEER MOTOR COMPANY","NEAR GIRLS COLLEGE, IDGAH CHOURAHA, BHOPAL ROAD","Vidisha","Madhya Pradesh","464001","8236836461","sales@veermotors.com"
"KAMU MOTORS","E2/2, MIDC","Ahmadnagar","Maharashtra","414111","9860027570","vishal.karachiwala@gmail.com"
"STERLING MOTORS - 3006930","OPP DONBOSCO, KEDGAON, NAGAR - PUNE HIGHWAY","Ahmednagar","Maharashtra","414005","8380878111","msrathi@sterlingmotors.in"
"SATISH MOTORS (AKOLA) PVT LTD","BHAGYALAXMI, SURVEY NO 7, N.H. 6, AKOLA-BALAPUR ROAD","Akola","Maharashtra","444001","0724 - 6520701/02","gmsales@satishmotors.com"
"SUDARSHAN MOTORS-3007210","GLOBE BUSSINESS PARK, PLOT NO 30, KALYAN BADLAPUR ROAD, LAKSHMI NAGAR HOUSING BOARD COLONY","Ambarnath(m Cl)","Maharashtra","421505","7098217777","sm_dm@sudarshanmotors.com"
"JAIKA MOTORS-3002405","NEAR SAI NAGAR, BADNERA ROAD","Amravati","Maharashtra","444701","(0721) 2510488 / 2510599 / 2510666","pankajt@amravati.jaika.com"
"SANYA MOTORS-3002030","P-72 / 1(API COMPOUND), MIDC, CHIKALTHANA, JALNA ROAD","Aurangabad","Maharashtra","431212","0240 - 2483100 / 3030","sanyacar@sancharnet.in"
"SATISH MOTORS PVT. LTD.-3006040","SHOW-ROOM NO. 1 & 2, SMS ARCADE, SEVEN HILLS, GAJANAN MAHARAJ MANDIR ROAD","Aurangabad","Maharashtra","431005","9158044777","nvkulkarni@satishmotors.com"
"JAY AUTOMOTIVE","S. NO. 48/345/19, PHALTAN ROAD, KASABA","Baramati","Maharashtra","413102","9763508050","jayautomotive18@gmail.com"
"JAIKA MOTORS LIMITED-3002400","NEW BHARAT SAW MILL, NEAR BHARAT PETROL PUMP, NATIONAL HIGHWAY ROAD","Bhandara","Maharashtra","441904","9373904517","kartik@jaika.com"
"INDERJIT CARS PVT. LTD.","OPP MUKAT TANK, PLOT NO 223, NEXT TO MAHINDRA SHOWROOM","Boisar","Maharashtra","401501","8291891480","gmsales@inderjitcars.com"
"SATISH MOTORS PVT. LTD.-3006040","KESHARGANDH PLAZA, CHIKHLI ROAD","Buldhana","Maharashtra","443001","9158044777","nvkulkarni@satishmotors.com"
"SRIDHA MOTORS PVT LTD","GAT NO. 143/3, PUNE-NASHIK HIGHWAY, WAKI (KH)","Chakan","Maharashtra","410501","9146034411","sridhamotors@gmail.com"
"JAIKA MOTORS LTD-3002408","PLOT NO. 3, BAPAT NAGAR, NAGPUR ROAD","Chandrapur","Maharashtra","442401","7172256183","pravin@nagpur.jaika.com"
"SURYODAY AUTO PVT. LTD.","GALA NO.3, GROUND FLOOR, B.K. 106/43, RANI MINNAT ENCLAVE, MALYAN","Dahanu","Maharashtra","401602","0250-6697777","gmsales.tata@suryodaygroup.com"
"UJWAL AUTOMOTIVES PRIVATE LIMITED","MUMBAI-AGRA ROAD., AWDHAN","Dhule","Maharashtra","424311","02562 - 239362 / 659 / 847","carsales@ujwalauto.com"
"UNITY MOTORS PVT LTD","C/O. SHIV SERVICE, SANKESHWAR ROAD","Gadhinglaj","Maharashtra","416502","9011099829","sm@unitymotors.in"
"ADITYA AUTO AGENCIES-3007760","FULCHUR NAKA, KOHMARA ROAD","Gondiya","Maharashtra","441614","9921261717","udit@adityacars.com"
"UNITY MOTORS PVT LTD","NEAR ABHISHEK HALL, MAGDHUM COLONY, SANGLI ROAD","Ichalkaranji","Maharashtra","416115","9011099829","sm@unitymotors.in"
"JAY AUTOMOTIVE","PANDURANG COMPLEX, OLD AKLUJ NAKA, INDAPUR - PUNE ROAD","Indapur","Maharashtra","413106","9970273231","jayautoindapur@gmail.com"
"UJWAL AUTOMOTIVES PVT LTD - 3008705","146, AUTO NAGAR, BHUSAWAL ROAD, NATIONAL HIGHWAY 6","Jalgaon","Maharashtra","425001","0257 - 2225243","admin@ujwalauto.com"
"SATISH MOTORS PVT. LTD.-3006040","DEEPALI PETROL PUMP, AURANGABAD ROAD","Jalna","Maharashtra","431203","9158044777","nvkulkarni@satishmotors.com"
"SUDARSHAN MOTORS-3007210","SHOP 8/9, HARMONY ARCADE, BHIWANDI-KALYAN ROAD, KONGAON","Kalyan-dombivli","Maharashtra","400601","022-66996699","tata@sudarshanmotors.com"
"SUDARSHAN MOTORS-3007210","SHOP NO.1 TO 5, KALYAN SHIL ROAD, DAVDI NAKA","Kalyan-dombivli","Maharashtra","421203","9820526949","sachin.sawant@sudarshanmotors.com"
"JAIKA MOTORS LIMITED-3002400","OPPOSITE KRUSHI UTPANNA BAZAR SAMITI, NAGPUR ROAD","Katol","Maharashtra","441302","9822568737","deepa@nagpur.jaika.com"
"J V MOTORS","JATH ROAD, NEAR VIRUPASHY HOSPITAL","Kavathe Mahankal","Maharashtra","416405","8380044555","sales@jvmotors,in"
"JAY AUTOMOTIVE","PUNE SOLAPUR HIGHWAY, CHOUFULA","Kedgaon","Maharashtra","412203","8830919511","jayautomotivegm@gmail.com"
"UNITY MOTORS PVT LTD","PLOT NO.170/176, GOKUL SHIRGAON, PUNE-BANGALORE HIGHWAY, NH 4","Kolhapur","Maharashtra","416234","0231 - 6455901 / 02 / 03","gmsales@unitymotors.in"
"BAFNA MOTORS PVT LTD - 3004302","GUT NO.125 / 126, KOLPA, NANDED ROAD","Latur","Maharashtra","413512","02382-263589 / 9922004356","bafnalatur@gmail.com"
"INDERJIT CARS PVT. LTD.","PLATINUM BUILDING, GROUND FLOOR, OPP. PLEASANT PARK, NEXT TO BRAND FACTORY SHOWROOM","Mira-bhayandar","Maharashtra","401107","022-65610921","inderjitcars@gmail.com"
"WASAN MOTORS LTD.","WASAN HOUSE, 4, SWASTIK PARK, SION TROMBAY ROAD, CHEMBUR","Mumbai","Maharashtra","400071","022 - 66831111 / 25237070","chembur@wasanonline.com"
"MYDSM GLOBAL SERVICES PRIVATE LIMITED","UGB 2,3, 55,56,57,58,59, PHOENIX PARAGON PLAZA, KURLA WEST","Mumbai","Maharashtra","400070","9819801017","shruti.poddar@dsminfocom.com"
"WASAN MOTORS LTD.","UNIT 3 & 4, BLUE ROSE INDUSTRIAL ESTATE, WESTERN EXPRESS HIGHWAY, BORIVALI (EAST)","Mumbai","Maharashtra","400066","022 - 28706000 / 9900 - 03","wasan_borivali@hathway.com"
"PUNEET AUTOMOBILES PVT. LTD.-300A050","LLOYDS CENTRE POINT, APPASAHEB MARATHE MARG, PRABHADEVI","Mumbai","Maharashtra","400025","9930304228","mishra.sagar1992@gmail.com"
"KESHVA MOTORS","SHOP NO.10/11, MARATHON MAX CO-OPERATIVE HOUSING SOCIETY, MULUND GOREGAON LINK ROAD, MULUND (WEST)","Mumbai","Maharashtra","400080","022 - 40209999","keshva.motors@gmail.com"
"PUNEET AUTOMOBILES PVT. LTD.-300A050","ACCORD NIDHI BUILDING, SHOP NO. 4, BESIDE PALM SPRING COMPLEX, LINK ROAD, MALAD WEST","Mumbai","Maharashtra","400064","9930304228","mishra.sagar1992@gmail.com"
"DEOGIRI AUTO","59 A/B, S.V. ROAD, NEAR AMBOLI NAKA, NEXT TO BHARAT PETROL PUMP, JOGESHWARI WEST","Mumbai","Maharashtra","400102","022 - 42341111","jayanti.iyerkini@deogiriauto.com"
"JAIKA MOTORS LIMITED-3002400","POST BOX NO. 1, CIVIL LINES, COMMERCIAL ROAD-1","Nagpur","Maharashtra","440001","0712 - 6731100","renuka@nagpur.jaika.com;deepa@nagpur.jaika.com"
"ADITYA AUTO AGENCIES-3007760","HUMPYARD ROAD, OPPOSITE BENGALI HIGH SCHOOL, DHANTOLI","Nagpur","Maharashtra","440012","7122451085","udit@adityacars.com"
"ADITYA AUTO AGENCIES-3007760","PLOT NO 498, NARA RING ROAD, NEAR POWER GRID SQUARE, SUGAT NAGAR","Nagpur","Maharashtra","440026","7122451085","udit@adityacars.com"
"BAFNA MOTORS PVT LTD","NANDED- AKOLA ROAD, SANGAVI","Nanded","Maharashtra","431605","02462 - 223223 / 224206 /222432","bmlnnd@rediffmail.com"
"SRIDHA MOTORS PVT LTD","NEAR POONAM HOTEL, PUNE - NASHIK HIGHWAY, JUNNAR PHATA","Narayangaon","Maharashtra","410504","9146034417","ashutosh1011@gmail.com"
"STERLING MOTORS-3004400","P B NO. 033, OLD AGRA RD., GADKARI CHOWK","Nashik","Maharashtra","422001","0253 - 2598298","pcd.nsk@sterlingmotors.in"
"Fortune Cars Pvt. Ltd.","PLOT NO. D-400, TTC INDUSTRIAL AREA, MIDC, NEAR URAN PHATA SIGNAL, NERUL","Navi Mumbai","Maharashtra","400706","022 - 67341111 / 109","helpdesk@fortunecars.com"
"UNITY MOTORS PVT LTD","NH 17, MUMBAI GOA HIGHWAY, KHARYEWADI","Oras Bk.","Maharashtra","416812","7276293366","gmsales@unitymotors.in"
"SURYODAY AUTO PVT. LTD.","SHOP NO. 1,2,3, GROUND FLOOR, FORTUNE SOLITAIRE, VILLAGE –TEMBODE","Palghar","Maharashtra","401404","0250-6697777","amitvartak11@gmail.com"
"RUDRA MOTORS-3007530","KASTURBA HOUSING SOCIETY, NEXT TO SBI, VISHRANTWADI","Pune","Maharashtra","411015","9823674477","gmsales@rudramoto.co.in"
"SAI BABA AUTOWHEELS PVT LTD","5/4, NAKHATE NAGAR, KALEWADI MAIN ROAD, THEREGAON","Pune","Maharashtra","411033","9607711234","sanjay@ssplp.com"
"RUDRA MOTORS-3007530","GAT NO.1343/A, NEAR UBALE NAGAR BUS STOP, WAGHOLI","Pune","Maharashtra","412207","9822217429","rudramotors.tml@gmail.com"
"BAFNA MOTORS (PUNE) PVT. LTD.","101-102, THE MILANGE, OPPOSITE SANDVIK ASIA, PHUGEWADI, PIMPRI","Pune","Maharashtra","411012","9881007137","rajesh.jadhav@bafnamotors.in"
"BAFNA MOTORS (PUNE) PVT LTD","SURVEY NO.104/3, MUMBAI BANGALORE HIGHWAY, BANER","Pune","Maharashtra","411045","020 - 66036800","mahesh.parab@bafnamotors.in"
"BAFNA MOTORS (PUNE) PVT LTD","SHOP NO-3, MAYFAIR TOWERS, WAKDEVADI, MUMBAI - PUNE ROAD, SHIVAJI NAGAR","Pune","Maharashtra","411005","8080080234","mahesh.parab@bafnamotors.in"
"PANCHJANYA RESIDENCY PVT LTD","688/2B, SHRI SAI VENKATA TRADE CENTER,, PUNE-NASHIK HIGHWAY, BHOSRI","Pune","Maharashtra","411039","020-30790000","sales@panchjanya.co.in"
"BAFNA MOTORS (PUNE) PVT. LTD.","SWOJAS CAPITAL 2, SHANTISHILA SOCIETY, LAW COLLEGE ROAD, ERANDWANE","Pune","Maharashtra","411004","9870716666","saumit.deb@bafnamotors.in"
"MAC VEHICLES PVT. LTD.","MAHUR PHATA","Pusad","Maharashtra","445204","07233 - 249944","pusadbranch@macvehicles.com"
"BAFNA MOTORS (RATNAGIRI) PVT LTD-3005150","D-69, M.I.D.C., MIRJOLE","Ratnagiri","Maharashtra","415639","02352 -  228253 / 54 / 230178","bafnartn.pcd@gmail.com"
"J V MOTORS","PLOT NO 534, 3K+535, 2D, NEAR AAKSHWANI, SANGLI-KOLHAPUR ROAD","Sangli","Maharashtra","416416","8380044651","gmsales@jvmotors.in"
"HEM AGENCIES (CAR DIV) PVT LTD","A-4/2, OLD MIDC, PUNE BANGALORE HIGHWAY","Satara","Maharashtra","415001","02162 - 247651 / 52 / 247931 / 2","hemmotor@gmail.com"
"SRIDHA MOTORS PVT LTD","NEAR CHAKAN FATA, PUNE NAGAR ROAD","Shikrapur","Maharashtra","412208","9623450277","ashutosh1011@gmail.com"
"KAMU MOTORS","NAGAR MANMAD ROAD, OPPOSITE SAIRAJE SHOWROOM, NEAR BAVKE VASTI, SAKURI","Shirdi","Maharashtra","423107","7720027570","sales.kamumotors@gmail.com"
"STERLING MOTORS-3004405","74/3 BALE PUNE ROAD, TALUKA NORTH SOLAPUR","Solapur","Maharashtra","413006","0217-2911300","pcd.sol@sterlingmotors.in"
"PANCHJANYA RESIDENCY PVT LTD","NEAR NUTAN POLYTECHNIC, TALEGAON URSE ROAD","Talegaon Dabhade","Maharashtra","410507","020-30790000","sales@panchjanya.co.in"
"J V MOTORS","PUNDAI ROAD, SAINATH COLONY","Tasgaon","Maharashtra","416312","8380044652","sales@jvmotors.in"
"HERITAGE MOTORS (MUMBAI) PVT LTD","ROSAVISTA, OPPOSITE SURAJ WATER PARK, KAVESAR VILLAGE, NEAR LALANI RESIDENCY, GHODBANDAR ROAD","Thane","Maharashtra","400607","9967017535","parsuram@heritagemotors.in"
"HERITAGE MOTORS (MUMBAI) PVT LTD","OFFICE NO 9, MEENA APARTMENT, E.E. HIGHWAY, PANCHPAKHADI","Thane","Maharashtra","400602","9821714468","sachin_yog@rediffmail.com"
"SURYODAY AUTO PVT. LTD.","GALA NO.03 & 04, RAJ PRABHA, LAND MARK INDUSTRIAL ESTATE, BUILDING NO.06, SATIVALI ROAD","Vasai-virar City","Maharashtra","401208","0250-66397777","amitvartak11@gmail.com"
"HEM AGENCIES (CAR DIV) PVT LTD","105 YASHWANT NAGAR, NEAR SHAKUNT HOTEL, OPP.WAI BAZAR SAMITI","Wai","Maharashtra","412803","9765553331","hemmotorwai@gmail.com"
"MAC VEHICLES PVT. LTD.","CHIKHALGAON ROAD","Wani","Maharashtra","445304","9765858000","mac_vehicles@yahoo.com"
"MAC VEHICLES PVT. LTD.","NEAR VADGAON GRAM PANCHAYAT, ARNI ROAD","Yavatmal","Maharashtra","445001","07232 - 245410","mac_vehicles@yahoo.com"
"TIDDIM MOTORS","KAWAKEITHEL, OPP. IMPHAL COLLEGE","Imphal","Manipur","795001","0385 - 2455237","tiddimmotors@yahoo.com"
"TIDDIM MOTORS","THOUBAL PUKCHOU, NEAR DC OFFICE","Thoubal","Manipur","795138","9366476686","hrtiddim@gmail.com"
"MODRINA AUTO ENTERPRISES-3007160","MAWLAI NONGKWAR T.S.S ROAD, SHILLONG","Shillong","Meghalaya","793017","0364 - 2575408 / 2575409 / 2575355","modrinaauto@rediffmail.com"
"NATIONAL BUSINESS ENTERPRISES","JOHNSON ESTATE, E-1, PETER STREET, KHATLA","Aizawl","Mizoram","796001","0389 - 2334106 / 2333142","nbetata@rediffmail.com"
"NILI MOTORS","NH 29, OPP. SBI, PURANA BAZAAR","Dimapur","Nagaland","797112","9436004715","nilitata2017@gmail.com;tatasparesnilimotors@gmail.com"
"NILI MOTORS","NEW SECRETARIAT ROAD, NEAR SECRETARIAT","Kohima","Nagaland","797001","7005321919","nilitata2017@gmail.com"
"MONALISHA MOTORS PVT LTD","PO KANDASAR, PS NALCO NAGAR","Angul","Orissa","759145","7381059129 / 9668814442","monalishamotors_7979@rediffmail.com"
"GRAMPS AUTOTEC PVT LTD","N.H. 18, BYPASS PALABANI","Baripada","Orissa","757001","7328835639","mkjhunjhunwala.premiergroup@gmail.com"
"MONALISHA MOTORS PVT LTD","NH-55, RAITHANI, SARSARA","Baudhgarh","Orissa","","7381059129","monalishamotors_7979@rediffmail.com"
"DION AUTOMOTIVES PVT LTD","AT- TATA BENZ SQUARE, KAMAPALLI MAIN ROAD","Berhampur","Orissa","760005","0674-2976855","manojsahoo@diongroup.in"
"DION AUTOMOTIVES PVT LTD","PLOT NO. 2175/3766, SAMANTARAPUR, OLD TOWN","Bhubaneswar","Orissa","751002","0674-2976855","manojsahoo@diongroup.in"
"TRUPTI ENTERPRISES PVT LTD-3007010","M-15, N.H. 5, OPPOSITE FIRE STATION, BARAMUNDA","Bhubaneswar","Orissa","751003","0674 - 2470303","dealer.pcd@truptigroup.co.in"
"GUGNANI AUTOCARS PVT LTD","PLOT NO. 785, NH-16, PRATAP NAGARI","Cuttack","Orissa","753011","9337102073","gugnaniautocars@gmail.com"
"GUGNANI AUTOCARS PVT LTD","JAHANA CHOWK, INFRONT OF YAHAMA SHOWROOM, JAJPUR ROAD","Jajpur","Orissa","755019","9438173395","gmsales@gugnaniautocars.com"
"LANKESWARI MOTORS PVT LTD","PLOT NO. 576, 1378, 3792, HATPADA","Jeypore L/r","Orissa","764001","7894025630","lankeswarimotors@gmail.com"
"TRUPTI ENTERPRISES PVT LTD-3007010","DURGA PRASAD MAIN ROAD, NEAR INDIAL OIL PETROL PUMP","Nayagarh","Orissa","752069","9658508579","saleshead.pcd@truptigroup.co.in"
"TRUPTI ENTERPRISES PVT LTD-3007010","UDAYABATA, CUTTACK PARADIP HIGHWAY, NEAR AXIS BANK ATM","Paradip","Orissa","754141","7440006252","saleshead.pcd@truptigroup.co.in"
"SS STEELLOY PVT LTD","PLOT NO 18/2, BRAHMANITARANG, VEDVYAS ROAD","Raurkela","Orissa","769041","9040096002","balramtata.sales@gmail.com"
"LANKESWARI MOTORS PVT LTD","KOTAPETA","Rayagada","Orissa","765001","7894025630","gm.lankeswari@gmail.com"
"SS STEELLOY PVT LTD","INFRONT OF BANADURGA MANDIR, NEAR SARANGI TRACTOR, SANKRA","Sundargarh","Orissa","770020","8249100061","mittalsumant@gmail.com"
"SCHAKRALAYA MOTORS-3002312","NO. 28, NAGORE MAIN ROAD, PRAVIN NAGAR, NEAR ONGC - MULLAI RIVER","Karaikal","Pondicherry","609607","8220774888","jaykaychennai@gmail.com"
"SCHAKRALAYA MOTORS-3002312","431 CUDDALORE MAIN ROAD, NAINARMANDAPAM, MURUNGABAKKAM","Puducherry","Pondicherry","605004","9994244544","gmschakralayamotors@gmail.com"
"DADA MOTORS LTD-3003550","NEAR GURU NANAK KHALSA COLLEGE, MALOUT BYEPASS","Abohar","Punjab","152118","9876039292","bmabohar@dadamotors.com"
"A G MOTORS","ADJ. H-PROMISE NOVELTY HYUNDAI, G.T. ROAD, NEW AMRITSAR","Amritsar","Punjab","143001","6239910007","edp@amigotata.com"
"RP JHUNTHRA AUTOMOBILES","1711/2, 1712/2, MALOUT ROAD, OPP. AMBUJA CEMENT PLANT","Bathinda","Punjab","151001","7527051851","gm.tatabti@rpjgroup.com;service.tatabti@rpjgroup.com"
"MOHALI AUTOMOBILES PVT. LTD.","OPP. SUKHMANI DENTAL COLLAGE, AMBALA CHANDIGARH HIGHWAY, NEAR SATKAR HONDA","Dera Bassi","Punjab","140507","01762 - 522201","director@pmgchd.com"
"DADA MOTORS PRIVATE LIMITED-3009340","PIPLA WALA, JALANDHAR HOSHIARPUR ROAD","Hoshiarpur","Punjab","146001","9876913232","vikram@dadamotors.com"
"AAKRITI WORLD","VASAL TOWER, POLICE LINE ROAD, OPP PRESIDENT HOTEL","Jalandhar","Punjab","144001","8872001432","customercaresales@aakritiworld.com"
"KOSMO VEHICLES PVT TLD","NEAR DEHLI PUBLIC SCHOOL, G.T ROAD, PARAGPUR","Jalandhar","Punjab","144008","0181 - 5044700 / 9988086786","raghavkosmo@gmail.com"
"KOSMO VEHICLES PVT TLD","BYEPASS CHOWK, CIRCULAR ROAD","Kapurthala","Punjab","144601","9780026839","raghavkosmo@gmail.com"
"DADA MOTORS LTD-3003550","SAVITRI I, G.T.ROAD, DHOLEWAL CHOWK","Ludhiana","Punjab","141003","9915739779 / 9876913232","tl1@dadamotors.com;vikram@dadamotors.com;dssm@dadamotors.com"
"GARYSON MOTORS PVT LTD","SHERPUR CHOWK ,, G T ROAD","Ludhiana","Punjab","141001","0161 - 5095837 / 9914308787","ravleen@garysonmotors.com"
"RP JHUNTHRA AUTOMOBILES","NM COLLEGE ROAD, NH-14, BARNALA SIRSA NATIONAL HIGHWAY","Mansa","Punjab","151505","7527051851","gm.tatabti@rpjgroup.com"
"MOHALI AUTOMOBILES PVT. LTD.","B-16, PHASE-II, INDUSTRIAL AREA","Mohali","Punjab","160055","0172 4657228","director@pmgchd.com"
"RP JHUNTHRA AUTOMOBILES","OPP. PREET TRACTOR AGENCY, BHATINDA ROAD","Muktsar","Punjab","152026","7527051867","rpjtata.mkt@rpjgroup.com"
"MOHALI AUTOMOBILES PVT. LTD.","18, RAILWAY ROAD, NEAR BHAKHRA HYUNDAI OUTLET","Nangal","Punjab","140124","7527025595","director@pmgchd.com"
"MOHALI AUTOMOBILES PVT. LTD.","SHOWROOM NO 5066, ROPAR KURALI ROAD","Rupnagar","Punjab","140001","8195857799","sale.ropar@pmgmohali.com"
"MUDGAL MOTORS","JAIPUR ROAD, NEAR PETROL PUMP, PARBATPURA BYPASS, N.H. 8","Ajmer","Rajasthan","305002","8766622444","mudgalajmer@gmail.com"
"CLASSIC MOTORS-3008620","VILLAGE TAMROLLI,POST MAROLLI, DIS VARADPUR, RJ,321001, SH- 25 , JAIPUR BHIWADI MEGA HIGHWAY","Alwar","Rajasthan","301001","7300494444","classicmotors.alw@gmail.com"
"DUNAC AUTOMOBILES PVT. LTD.-3008110","PRITI PALACE AND VIDHUT VIBHAG ROAD, NEAR RUMAN AND SONS WORKSHOP","Anupgarh","Rajasthan","335701","9672440404","gm.dunaccarsbkn@gmail.com"
"ROSHAN MOTORS PRIVATE LIMITED","LAMBA MARKET, NH-8, AJMER ROAD","Bagru","Rajasthan","303007","0141-2864024","bagru@roshantata.com"
"CHAMBAL MOTOCORP LLP","DUNGARPUR LINK ROAD, NEAR SAI KRIPA VATIKA","Banswara","Rajasthan","327001","8875017721","chambaludaipur@gmail.com"
"CHAMBAL MOTORS PVT LTD","OPP. VIVEKANAND PARK, KOTA ROAD","Baran","Rajasthan","325205","9214436006","kumarnarendra82@gmail.com"
"VEERPRABHU MARKETING LIMITED","INFRONT OF SADAR THANA, NH 15, RING ROAD","Barmer","Rajasthan","344001","9116474497","pcdsales@veerprabhu.net"
"CLASSIC MOTORS-3008620","A-15B, CHILLER COMPLEX, NH-8, NEAR RTECH PLAZA, RICCO INDUSTRIAL AREA","Behror","Rajasthan","301701","7728890288","gm.classicservice@gmail.com"
"CLASSIC MOTORS-3008620","SHOP NO 229, TRANSPORT NAGAR, DEEG ROAD","Bharatpur","Rajasthan","321203","9116009802 / 9116048583","classic.auto11@gmail.com"
"YASH MOTORS-3002020","3 KM STONE, NEAR  SIKHARIA CIRCLE, JODHRAS CHOURAHA, GAURAV PATH, AJMER ROAD","Bhilwara","Rajasthan","311001","01482 - 264181, 264441, 264017","yashmotors@rediffmail.com"
"CLASSIC MOTORS-3008620","KHASRA NO 1209/262, VILLAGE KHEEJURIBAS, ALWAR - BHIWADI BYPASS","Bhiwadi","Rajasthan","301019","9116009803","classicmotors.alw@gmail.com"
"DUNAC AUTOMOBILES PVT. LTD.-3008110","JETHA RAM DUDI PETROL PUMP, JAISALMER ROAD","Bikaner","Rajasthan","334001","9999402399","dunaccars.bahuley@yahoo.com"
"DUNAC AUTOMOBILES PVT. LTD.-3008110","OPP. POWER HOUSER, NEAR UDASAR FANTA, JAIPUR BIKANER ROAD, TILAK NAGAR","Bikaner","Rajasthan","334001","9982562225","gm.dunaccarsbkn@gmail.com"
"CHAMBAL MOTORS PVT LTD","MOTOR MARKET BYY PASS ROAD BUNDI RJ, NH12, SILOR ROAD BYASS","Bundi","Rajasthan","323001","8875008417","nanochambal@gmail.com"
"SHRI KRISHNA FOUR WHEELS PVT. LTD.","SURAJGARH BYE PASS ROAD","Chirawa","Rajasthan","333026","8094019980","gmshrikrishna@gmail.com"
"SHREE SHYAM MOTORS-3008660","NH 11, JAIPUR ROAD","Chomu","Rajasthan","303702","7229818889","gmsales.shreeshyam@gmail.com"
"SHRI KRISHNA FOUR WHEELS PVT. LTD.","NEAR DTO OFFICE, JAIPUR ROAD","Churu","Rajasthan","331001","8094019953","tatasikar@gmail.com"
"AKAR FOURWHEEL PRIVATE LIMITED","JAIPUR BYPASS, TIRAHA AGRA ROAD","Dausa","Rajasthan","303303","9828722444","sales@akarfourwheel.com"
"SHREE CHARBHUJA AUTOMOBILES","KUM TERAYA, OPP. JAT BOLDING, AJMER ROAD","Degana","Rajasthan","341503","8239836521","charbhuja.automobiles.merta@yahoo.co.in"
"CLASSIC MOTORS-3008620","NEAR RTDC, AGRA BOMBAY HIGHWAY","Dhaulpur","Rajasthan","328001","9116009801","sales.classicmotor@gmail.com"
"DAKSH AUTOMOTIVE PVT LTD","OPPOSITE RTO OFFICE, KUCHAMAN ROAD","Didwana","Rajasthan","341303","8423292929","dakshautomotivepvtltd@gmail.com"
"CHAMBAL MOTOCORP LLP","BIIDI SCHOOL, SAGWARA ROAD","Dungarpur","Rajasthan","314001","9214436030","chambaludaipursales@gmail.com"
"DUNAC AUTOMOBILES PVT. LTD.","3 ML, HANUMANGARH BYPASS ROAD","Ganganagar","Rajasthan","335001","0154-2466485","dunaccars.bahuley@yahoo.com"
"CHAMBAL MOTORS PVT LTD","NEAR GOVT. COLLEGE, NATODI ROAD","Gangapur City","Rajasthan","322201","9214436006","kumarnarendra82@gmail.com"
"DUNAC AUTOMOBILES PVT. LTD.","TOWN AND JUNCTION ROAD, OPP. RELIANCE PETROL PUMP","Hanumangarh","Rajasthan","335513","9587047225","gm.dunaccarsbkn@gmail.com"
"ROSHAN MOTORS PRIVATE LIMITED","OPPOSITE GANPATI ENCLAVE, AJMER ROAD, AJMER PULIA, NEAR HAWA MAHAL HOTEL","Jaipur","Rajasthan","302006","0141 - 4077719","roshancars@hotmail.com"
"ROSHAN MOTORS PRIVATE LIMITED","B-7, ADARSH NAGAR, GOVIND MARG","Jaipur","Rajasthan","302004","9829096688","accounts@roshangroup.co.in"
"AKAR FOURWHEEL PRIVATE LIMITED","PLOT NO 309 - 310, NEMI SAGAR COLONY, QUEENS ROAD","Jaipur","Rajasthan","302021","9116667878","akarfourwheel@gmail.com"
"KAMAL AND COMPANY","NEAR GOPALPURA PULIYA, GOPALPURA MODE, TONK ROAD","Jaipur","Rajasthan","302018","0141 - 2700702 / 2700843 / 2704504","adityakasliwal@hotmail.com"
"SHREE SHYAM MOTORS-3008660","KH NO 52-53, KUKAR KHERA, ROAD NO 3, VKI AREA","Jaipur","Rajasthan","302013","7229838880 / 7229828887","bthakur.jal@gmail.com"
"AUTOPLEX AV","KHASRA NO 112, SITABARI, NEAR SANGANER FLYOVER, TONK ROAD","Jaipur","Rajasthan","302011","9772177177","sales.manager@autoplexav.com"
"FIRST MOBITAL PVT. LTD.","17, 18 PURUSHATH NAGAR – A, VISTAR MEHAL ROAD, NEAR SHYAM BABA MANDIR, JAGATPURA","Jaipur","Rajasthan","302025","9928239990","sales@techwheels.in"
